"% V-rep data recorded 03/13/17 02:18:46 "
"% FREQ =   9.425 "
"% PHASE =   1.222 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,     2099,      -21,    12744,        0, -346.250,  -2.007, 0,0,0, 0,0,0,  20.116,  -0.208, 912, 0.1, 0.1, 0.02951, 0.002411, -0.0002508, 0.0008233,   1.222,   1.222,   0.000,   0.000,   0.201,   0.197,  -0.002,   0.002,  20.116,  19.732,  -0.208,   0.175, 0.002714, -0.00306, -0.004393, 0.004391, 0.0007398, -0.001136, 0.0003931, -5.657e-005, 0.001637, 0.0002419, 0.0004556, -0.003019, -0.001285, 0.00655, 0.004489, 0.0009629, -0.001763, -0.0002374, -0.002579, 0.003955, -0.003158, 0.001218
   10000,     4182,      352,    13727,      984,  25.871, -72.904,      0,      0,      0,     0,      1,  -4100,  19.971,   3.581, 912, 0.1001, 0.09999, 0.02804, -0.0001148, -0.0004849, 0.001555,   1.316,   1.316,   0.094,   0.094,   0.401,   0.397,   0.034,   0.039,  19.971,  19.939,   3.581,   3.746, 4.356e-005, -1.768e-005, -0.002967, 0.002894, -0.000322, 0.001257, -0.0006026, -0.0003838, -0.0001929, -0.0002669, 0.002181, 0.002376, 0.002315, -0.001461, -0.004469, -0.0008495, -0.0008041, -0.0004859, -0.001044, 0.001132, 0.004073, 0.0004008
   20000,     6281,      974,    14710,     1967,  -1.511, -21.242,   -237,    -21,     69,  -195,     27,  -2038,  20.125,   5.962, 912, 0.1001, 0.09996, 0.02562, -0.005063, -0.0003413, 0.002206,   1.410,   1.410,   0.188,   0.188,   0.602,   0.596,   0.093,   0.099,  20.125,  19.918,   5.962,   5.952, 0.0003491, -0.0003506, -0.002343, 0.002321, 9.469e-005, 0.0005963, 0.0002174, -0.0003915, -0.000734, -0.0001647, -0.0001397, 0.001417, 0.0001614, -0.00248, -0.004176, -0.001865, 0.001006, 0.000844, -7.363e-005, -0.001021, -0.002707, -0.001186
   30000,     8346,     1733,    15693,     2950,  68.439,  25.862,   -464,     15,     62,    -1,    -36,    -55,  19.803,   7.279, 912, 0.1002, 0.09994, 0.02222, -0.009345, -0.0001897, 0.002748,   1.504,   1.504,   0.283,   0.283,   0.800,   0.795,   0.166,   0.172,  19.803,  19.938,   7.279,   7.336, 0.0006074, -0.0005389, -0.002345, 0.002371, 0.0006178, -0.000396, 0.0004695, 0.0001369, -0.0005582, -2.873e-005, -0.001188, -0.0003274, -0.001726, -0.0004515, 0.002546, -0.001636, 0.001257, 0.0001551, 0.0008358, -0.001652, -0.002263, -0.001738
   40000,    10434,     2566,    16676,     3933, -431.876, -916.975,   -401,     16,     52,   -12,      3,    -69,  20.016,   7.979, 912, 0.1002, 0.09994, 0.01791, -0.005846, 0.0009846, 0.003545,   1.599,   1.599,   0.377,   0.377,   1.000,   0.996,   0.246,   0.253,  20.016,  20.114,   7.979,   8.135, 0.001017, -0.001449, -0.002763, 0.001846, 0.001112, -0.001272, -0.00132, -0.09758, -0.01068, 0.1307, 0.0002388, -0.001341, -0.001541, 0.0006262, -0.001576, 0.0007237, -0.04622, -0.008376, 0.05755, -0.000449, -0.0002425, -0.0001974
   50001,    12535,     3450,    17659,     4916, -872.611, -5162.350,    329,    110,     75,    -1,      9,    -12,  20.145,   8.481, 912, 0.09915, 0.09963, 0.01456, -0.03534, -0.007555, 0.007132,   1.693,   1.693,   0.471,   0.471,   1.202,   1.194,   0.331,   0.339,  20.145,  19.784,   8.481,   8.517, 0.001591, -0.002464, -0.004972, -0.0001906, 0.002515, 0.006767, 0.003232, -0.4857, -0.08221, 0.686, -0.01104, 0.01501, 0.01771, 0.003106, 0.002384, -0.00217, -0.1164, -0.133, 0.2533, -0.4942, 0.05504, 0.5096
   60000,    14622,     4331,    18642,     5899, -953.325, -5645.098,  -2771,   -791,    335,   247,     67,   -316,  20.009,   8.443, 912, 0.09631, 0.09933, 0.01411, -0.03589, -0.03161, 0.03586,   1.787,   1.787,   0.565,   0.565,   1.402,   1.393,   0.415,   0.427,  20.009,  19.902,   8.443,   8.799, 0.0005309, -0.001484, -0.004033, -0.001612, 0.02155, 0.02295, 0.02865, -0.519, -0.01874, 0.8403, -0.02813, 0.007488, 0.0391, -0.276, 0.1159, 0.2901, 0.04537, -0.08322, 0.1225, -0.05959, -0.05221, 0.1476
   70001,    16544,     5332,    19625,     6882, -975.453, 317.564,    -67,  -2257,   2697,  4423,    673,  -8255,  18.427,   9.598, 912, 0.09278, 0.09927, 0.01513, -0.03637, -0.02007, 0.06627,   1.881,   1.881,   0.660,   0.660,   1.586,   1.578,   0.511,   0.519,  18.427,  18.508,   9.598,   9.256, 0.000235, -0.00121, -0.0008078, 0.001125, 0.00596, 0.002527, 0.004613, 0.08775, 0.04585, 0.2262, 0.006359, 0.0001428, 0.007713, -0.0142, 0.02566, 0.03325, 0.09282, 0.03784, 0.0402, 0.02671, -0.09929, 0.1202
   80000,    18145,     6331,    20608,     7865, -796.050, 1604.909,     -6,   1085,   2856,  7757,    572, -16575,  15.343,   9.577, 912, 0.08993, 0.09929, 0.01587, -0.03158, -0.03329, 0.09115,   1.976,   1.976,   0.754,   0.754,   1.740,   1.735,   0.607,   0.613,  15.343,  15.639,   9.577,   9.392, -0.0008358, 3.978e-005, -0.001151, 0.002756, 0.0001328, -0.0002352, 0.0001066, 0.2017, 0.03293, 0.07476, -0.001334, 0.0006346, -0.002913, -0.05786, 0.02993, 0.05433, 0.05641, 0.02877, 0.02874, 0.01451, -0.06149, 0.07787
   90001,    19488,     7314,    21591,     8848, -539.269, 1481.493,    367,  -1268,   2327,  1827,   -780,  -9589,  12.880,   9.422, 912, 0.08743, 0.09962, 0.01648, -0.03647, -0.03504, 0.1001,   2.070,   2.070,   0.848,   0.848,   1.868,   1.868,   0.701,   0.707,  12.880,  13.284,   9.422,   9.415, -0.001826, 0.001286, -0.001982, 0.003463, -0.001586, -0.001504, -0.003066, 0.1768, 6.873e-005, 0.06549, -0.0003561, 0.0002879, -0.0009797, -0.08065, 0.08352, 0.1283, 0.02165, 0.005325, 0.01102, -0.002076, -0.002666, -0.003453
  100001,    20687,     8294,    22574,     9831, -135.037, 1097.957,   -472,   -121,    857, -2390,    178,  -3442,  11.495,   9.400, 912, 0.0853, 0.09991, 0.0166, -0.04073, -0.03606, 0.1059,   2.164,   2.164,   0.942,   0.942,   1.983,   1.985,   0.795,   0.801,  11.495,  11.765,   9.400,   9.418, -0.002221, 0.002086, -0.002179, 0.003277, -0.001476, 0.001031, -0.001416, 0.1577, -0.04663, 0.05953, 0.00106, 0.00104, 0.001304, -0.009908, -0.08069, 0.08931, 0.002909, 0.00181, 0.001336, 0.001425, -0.009573, 0.01549
  110000,    21815,     9266,    23557,    10814, -179.769, 614.354,   -406,    -56,    560, -1905,   -889,  -3250,  10.817,   9.314, 912, 0.08361, 0.1001, 0.01636, -0.05341, -0.03826, 0.1078,   2.258,   2.258,   1.037,   1.037,   2.091,   2.094,   0.888,   0.896,  10.817,  10.894,   9.314,   9.418, -0.002572, 0.002392, -0.002474, 0.003089, -0.01488, 0.04625, 0.04772, 0.1725, -0.06194, 0.05401, -0.01394, 0.001962, 0.01626, -0.006954, 0.02404, 0.1222, 0.0003531, -0.0001123, -0.0001215, -0.03055, -0.007895, 0.06563
