"% V-rep data recorded 02/27/17 03:33:11 "
"% FREQ =  18.850 "
"% PHASE =   0.524 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,     2030,      -21,     5462,        0, -314.222,  -2.040, 0,0,0, 0,0,0,  19.454,  -0.208, 912, 0.1, 0.1, 0.02951, 0.002457, -0.0002571, 0.0007918,   0.524,   0.524,   0.000,   0.000,   0.195,   0.191,  -0.002,   0.002,  19.454,  19.098,  -0.208,   0.175, 0.002758, -0.003072, -0.004392, 0.00439, 0.000742, -0.001149, 0.000391, -5.33e-005, 0.001634, 0.0002363, 0.0004609, -0.003016, -0.001293, 0.006147, 0.004566, 0.0008909, -0.001481, -0.0002295, -0.00264, 0.003698, -0.003104, 0.001134
   10000,     4032,      740,     7428,     1967,  15.564, -102.061,      0,      0,      0,     0,      1,  -4100,  19.193,   7.297, 912, 0.1001, 0.09999, 0.02804, 0.0003992, -0.0004948, 0.001264,   0.712,   0.712,   0.188,   0.188,   0.386,   0.383,   0.071,   0.076,  19.193,  19.227,   7.297,   7.461, 0.0002847, -0.0002691, -0.002974, 0.002872, -3.242e-005, 0.001289, -0.0006567, -0.0007451, -0.0002592, -0.0002073, 0.002477, 0.002404, 0.002346, -0.001289, -0.00432, -0.0006863, -0.0008758, -0.000516, -0.001112, 0.001301, 0.00402, 0.0005318
   20000,     6046,     1984,     9394,     3933, -16.121, -67.701,   -193,    -22,     45,  -190,     27,  -2037,  19.312,  11.926, 912, 0.1002, 0.09997, 0.02562, -0.003433, -0.000374, 0.001509,   0.901,   0.901,   0.377,   0.377,   0.580,   0.575,   0.190,   0.196,  19.312,  19.129,  11.926,  11.918, 0.0007764, -0.0007926, -0.002399, 0.002332, 0.0006177, 0.0007449, 0.0004537, -0.0008321, -0.000639, -0.000557, 0.0003435, 0.001612, 0.0005198, -0.002265, -0.004074, -0.001591, 0.0008957, 0.0008184, -0.0001199, -0.0007886, -0.002731, -0.0009073
   30000,     8020,     3506,    11360,     5899,  61.000,  -3.545,   -359,     12,     24,   -36,    -28,    -61,  18.926,  14.598, 912, 0.1002, 0.09996, 0.02223, -0.005859, -0.0002361, 0.001609,   1.089,   1.089,   0.565,   0.565,   0.769,   0.765,   0.336,   0.342,  18.926,  19.086,  14.598,  14.668, 0.00105, -0.000989, -0.002432, 0.002428, 0.001035, -0.000182, 0.0006531, 7.556e-005, -0.0004548, -5.954e-005, -0.0007948, -4.173e-005, -0.001348, -0.000432, 0.002342, -0.001411, 0.001237, 0.0001278, 0.0009057, -0.001659, -0.002149, -0.0017
   40000,    10011,     5201,    13326,     7865, -458.602, -872.601,   -227,     14,     10,   -32,      3,    -77,  19.088,  16.242, 912, 0.1002, 0.09996, 0.01794, -0.001659, 0.001054, 0.001953,   1.278,   1.278,   0.754,   0.754,   0.960,   0.957,   0.499,   0.505,  19.088,  19.144,  16.242,  16.277, 0.00127, -0.001729, -0.003019, 0.002146, 0.001299, -0.0005064, -0.001225, -0.09919, -0.01241, 0.1335, 0.0002802, -0.000714, -0.00139, 0.0007869, -0.0009264, 0.0004507, -0.05349, -0.009149, 0.06744, -0.0003495, -5.52e-006, -0.0004696
   50001,    11998,     6954,    15292,     9831, -1005.996, -4446.420,    395,    121,     33,    -8,      8,    -28,  19.052,  16.813, 912, 0.09901, 0.09967, 0.01461, -0.0253, -0.006992, 0.007429,   1.466,   1.466,   0.942,   0.942,   1.150,   1.144,   0.667,   0.676,  19.052,  18.759,  16.813,  17.115, 0.001607, -0.002613, -0.004952, 0.0005056, 0.003126, 0.001759, 0.001781, -0.4918, -0.0725, 0.7028, -0.1563, 0.02144, 0.1647, 0.001627, 0.003698, -0.001035, -0.1224, -0.1205, 0.2936, -0.4667, 0.04904, 0.4895
   60000,    13992,     8748,    17258,    11797, -511.407, -3411.013,  -2221,   -750,    512,   313,     55,   -345,  19.114,  17.195, 912, 0.09632, 0.0997, 0.01432, -0.02721, -0.03232, 0.01994,   1.655,   1.655,   1.131,   1.131,   1.341,   1.335,   0.839,   0.853,  19.114,  19.044,  17.195,  17.664, 0.0007583, -0.00127, -0.002785, -0.000626, -0.07364, 0.2173, 0.1383, -0.004243, -0.02142, 0.1811, -0.05472, 0.09106, 0.09761, -0.3153, 0.07228, 0.3334, 0.06612, -0.0002514, 0.1185, -0.03744, 0.001511, 0.1009
   70001,    15955,    10656,    19224,    13763, -1011.740, -1893.812,   -196,  -2376,   1176,  5148,    652,  -8286,  18.820,  18.300, 912, 0.09427, 0.1002, 0.01516, -0.02165, -0.03929, 0.01837,   1.843,   1.843,   1.319,   1.319,   1.530,   1.525,   1.022,   1.033,  18.820,  19.012,  18.300,  18.002, 1.425e-005, -0.001026, -0.001924, 3.054e-005, 0.05409, 0.07285, 0.1058, 0.1959, -0.1227, 0.04129, 0.02472, 0.07074, 0.08473, 0.02247, -0.09271, 0.103, 0.1091, -0.0369, 0.03725, -0.01915, -0.01292, 0.08626
   80000,    17921,    12575,    21190,    15729, -1042.520, -1050.291,    509,   -664,   -163,  6359,   -721, -17201,  18.851,  18.389, 912, 0.09316, 0.1004, 0.01609, -0.02294, -0.04609, 0.01447,   2.032,   2.032,   1.508,   1.508,   1.718,   1.715,   1.206,   1.216,  18.851,  19.041,  18.389,  18.353, -0.001076, 3.305e-005, -0.002692, 0.001642, 0.05483, 0.1043, 0.1182, 0.1438, -0.1104, 0.03922, -0.00228, 0.003453, 0.0002703, 0.02463, -0.1435, 0.1547, 0.06404, 0.03612, 0.03128, -0.005602, 0.002638, -0.006684
   90001,    19878,    14505,    23157,    17695, -364.362, -1052.085,   -132,   -635,   -362, -3333,  -1134,  -8445,  18.763,  18.511, 912, 0.09273, 0.1005, 0.01683, -0.02401, -0.04242, 0.008739,   2.220,   2.220,   1.696,   1.696,   1.906,   1.905,   1.391,   1.401,  18.763,  18.988,  18.511,  18.459, -0.00172, 0.001356, -0.002598, 0.001546, 0.04484, 0.09515, 0.1183, 0.1077, -0.07534, 0.03295, 0.001652, -5.618e-005, 0.001018, 0.04663, -0.1113, 0.1334, 0.02372, 0.01403, 0.01451, 0.00137, -0.0005669, 0.001236
