"% V-rep data recorded 02/27/17 03:19:17 "
"% FREQ =  18.850 "
"% PHASE =   0.000 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,       34,      -21,        0,        0, -62.507,   0.507, 0,0,0, 0,0,0,   0.321,  -0.207, 912, 0.1, 0.1, 0.02949, 0.004263, -0.0003139, -0.0004015,   0.000,   0.000,   0.000,   0.000,   0.003,  -0.002,  -0.002,   0.002,   0.321,  -0.189,  -0.207,   0.176, 0.002784, -0.002847, -0.004393, 0.004394, 0.0007433, -0.001328, 0.0002918, -3.82e-005, 0.001542, 0.0001323, 0.0004455, -0.003059, -0.001429, 0.003328, 0.005202, -0.0001291, 5.145e-005, -0.0002708, -0.002237, -0.0002167, -0.002087, -0.0009309
   10000,      785,      740,     1967,     1967, -24.383, -104.270,      0,      0,      0,     0,      1,  -4100,   7.200,   7.295, 912, 0.1, 0.1, 0.02802, 0.004754, -0.0005133, -0.0004491,   0.188,   0.188,   0.188,   0.188,   0.075,   0.073,   0.071,   0.076,   7.200,   7.448,   7.295,   7.461, 0.0005859, -0.0006103, -0.002974, 0.00287, 1.833e-005, 0.001386, -0.0006072, -0.0007247, -0.0002118, -0.0001719, 0.002512, 0.002501, 0.002363, -0.001775, -0.003592, -0.001693, -0.0006905, -0.000669, 0.0001992, 0.00228, 0.003984, 0.001281
   20000,     2046,     1984,     3933,     3933, -65.023, -68.313,     47,    -18,     -4,    -5,     55,  -1995,  12.087,  11.927, 912, 0.1001, 0.1, 0.02558, 0.004411, -0.0003606, -0.000416,   0.377,   0.377,   0.377,   0.377,   0.196,   0.192,   0.190,   0.196,  12.087,  11.906,  11.927,  11.919, 0.001015, -0.00108, -0.00241, 0.002342, 0.0006388, 0.0006424, 0.0005026, -0.0007926, -0.0006461, -0.0005763, 0.0004442, 0.001319, 0.0005855, -0.0007109, -0.003859, -0.0005668, 5.744e-005, 0.0007462, -0.0004361, 0.001285, -0.002867, 0.001091
   30000,     3551,     3506,     5899,     5899, -37.628,  -6.918,    -32,     15,      4,  -135,    -58,    -51,  14.434,  14.593, 912, 0.1001, 0.1, 0.02217, 0.005115, -0.0001306, -0.000319,   0.565,   0.565,   0.565,   0.565,   0.340,   0.338,   0.336,   0.342,  14.434,  14.636,  14.593,  14.667, 0.001215, -0.001253, -0.002419, 0.002412, 0.00091, 1.708e-005, 0.0005576, -5.555e-005, -0.0004493, 2.561e-005, -0.000928, 0.0001973, -0.001309, 0.001413, 0.0007608, 0.0008164, 4.442e-005, 0.0001497, 2.687e-005, -0.0006887, -0.001011, -0.0006596
   40000,     5194,     5211,     7865,     7865, -3492.151, -932.122,     67,     22,     10,   -74,     -6,    -54,  15.749,  16.346, 912, 0.09999, 0.09998, 0.01802, -0.0158, 0.004042, -0.004044,   0.754,   0.754,   0.754,   0.754,   0.498,   0.500,   0.500,   0.505,  15.749,  16.194,  16.346,  16.312, -1.155e-005, -0.003481, -0.003057, 0.002125, 0.0001685, 0.001602, 0.0008764, -0.08513, -0.002, 0.1176, -0.001621, 0.004414, 0.001159, 0.005616, 0.004537, -0.003398, -0.374, 0.07827, 0.3724, 0.001603, 0.002143, -0.003379
   50001,     6978,     6971,     9831,     9831, -3535.522, -3031.475,  -1963,    392,   -349,   -44,     -1,    -30,  17.102,  16.870, 912, 0.09791, 0.1004, 0.01527, 0.009509, 0.02699, -0.01859,   0.942,   0.942,   0.942,   0.942,   0.669,   0.671,   0.668,   0.677,  17.102,  17.090,  16.870,  17.130, 0.001463, -0.004999, -0.005024, 0.001993, 0.004529, -0.00502, -0.007923, -0.4366, -0.03077, 0.6377, -0.2195, -0.04807, 0.264, 0.001944, -0.01013, 0.004656, -0.308, -0.06155, 0.4544, -0.03563, -0.02287, 0.04341
   60000,     8879,     8817,    11797,    11797, -165.235, -3904.452,   2367,   2164,  -1356,   863,   -190,   -948,  18.224,  17.700, 912, 0.09443, 0.1003, 0.01466, 0.01121, 0.008599, -0.02603,   1.131,   1.131,   1.131,   1.131,   0.851,   0.847,   0.845,   0.853,  18.224,  17.641,  17.700,  17.652, 0.00339, -0.003556, -0.004303, 0.0003981, 0.001467, 0.002139, 0.002987, -0.1987, -0.05024, 0.4617, 0.04677, 0.0861, 0.09234, -0.00178, 0.00952, -0.006111, 0.1356, -0.05613, 0.1449, -0.1668, -0.04958, 0.2691
   70001,    10732,    10700,    13763,    13763, 141.224, -40.954,    192,  -1723,   -693,  7703,   -552,  -9505,  17.773,  18.054, 912, 0.09118, 0.1001, 0.01451, 0.002946, -0.0329, -0.01692,   1.319,   1.319,   1.319,   1.319,   1.029,   1.027,   1.026,   1.034,  17.773,  17.966,  18.054,  18.127, 0.002361, -0.00222, -0.00253, 0.002489, -0.04296, 0.01379, 0.04892, 0.06561, -0.02029, 0.1617, 0.0006314, 0.007506, 0.01229, -0.1337, 0.048, 0.1497, 0.1994, 0.01875, 0.06475, 0.02918, -0.065, 0.05909
   80000,    12667,    12608,    15729,    15729, -789.524, -921.476,   -674,  -3914,    851,  7006,   1643, -13751,  18.552,  18.298, 912, 0.0884, 0.1002, 0.01507, 0.007214, -0.04192, -0.01084,   1.508,   1.508,   1.508,   1.508,   1.214,   1.210,   1.209,   1.217,  18.552,  18.321,  18.298,  18.265, 0.0008338, -0.001623, -0.003167, 0.002246, -0.05353, 0.08787, 0.1542, 0.1446, -0.003818, 0.04142, 0.007357, 0.02591, 0.02943, 0.017, -0.07824, 0.1208, 0.1619, -0.02012, 0.05016, 0.001511, -1.109e-005, 0.02454
   90001,    14562,    14529,    17695,    17695, -1298.953, -1090.322,    415,   -840,    559,  -515,   -383,  -6514,  18.169,  18.410, 912, 0.08652, 0.1003, 0.0156, 0.002825, -0.04956, -0.0007798,   1.696,   1.696,   1.696,   1.696,   1.396,   1.395,   1.393,   1.401,  18.169,  18.507,  18.410,  18.441, 0.0002375, -0.001536, -0.002875, 0.001785, 0.05844, 0.1142, 0.1326, 0.1167, -0.02693, 0.03289, -0.0004793, 0.0006373, -0.0006235, 0.06451, -0.119, 0.1356, 0.1229, 0.06933, 0.04766, -0.003348, 0.00234, -0.004532
  100001,    16506,    16463,    19661,    19661, -1351.264, -1295.248,   -403,   -721,    962, -2822,  -1018,  -6264,  18.632,  18.547, 912, 0.08552, 0.1005, 0.01611, 0.00594, -0.04828, 0.01043,   1.885,   1.885,   1.885,   1.885,   1.582,   1.581,   1.578,   1.586,  18.632,  18.569,  18.547,  18.495, -0.0005293, -0.000822, -0.001791, 0.000496, 0.07329, 0.1317, 0.1598, 0.09315, -0.04932, 0.02897, -0.01907, -0.004232, 0.02714, 0.07076, -0.1389, 0.1648, 0.09171, 0.0512, 0.039, -0.001359, -0.002054, -0.002277
  110000,    18439,    18410,    21627,    21627, -1456.898, -1541.727,    293,    121,   1039, -3954,   -173,  -3816,  18.537,  18.662, 912, 0.08535, 0.1005, 0.01686, 0.007674, -0.04421, 0.01996,   2.073,   2.073,   2.073,   2.073,   1.768,   1.768,   1.765,   1.771,  18.537,  18.675,  18.662,  18.463, -0.00149, 3.35e-005, 0.0001427, -0.001684, 0.05166, 0.1251, 0.1565, 0.07, -0.05906, 0.02624, -0.1125, -0.05448, 0.1456, 0.04234, -0.1454, 0.1958, 0.07117, 0.04444, 0.03404, -0.05653, -0.01816, 0.06147
  120000,    20383,    20378,    23593,    23593, -630.246, -925.440,    167,    380,    887, -4035,   -285,  -3599,  18.637,  18.869, 912, 0.08583, 0.1004, 0.01798, 0.008742, -0.0375, 0.02568,   2.262,   2.262,   2.262,   2.262,   1.954,   1.956,   1.954,   1.956,  18.637,  18.812,  18.869,  18.448, -0.002121, 0.001491, 0.002814, -0.00374, 0.0366, 0.08091, 0.108, 0.03915, -0.02955, 0.01819, -0.08305, -0.02635, 0.09582, 0.006661, -0.1115, 0.1851, 0.03054, 0.01746, 0.01803, -0.0006381, 0.00381, -0.001768
  130000,    22334,    22364,    25560,    25560, -1056.165, -1231.140,    113,    628,    532, -3806,    514,  -4902,  18.698,  19.041, 912, 0.08654, 0.1002, 0.0191, 0.009848, -0.03001, 0.02989,   2.450,   2.450,   2.450,   2.450,   2.141,   2.144,   2.144,   2.140,  18.698,  18.812,  19.041,  18.424, -0.002933, 0.001877, 0.004513, -0.005744, -0.0003475, 0.0165, 0.02723, 0.00172, -0.003164, 5.791e-006, -0.1698, -0.03327, 0.1176, -0.04144, 0.06768, 0.1545, 0.001071, 0.002524, -0.001168, -0.09169, 0.009842, 0.06371
  140001,    24245,    24346,    27526,    27526, -717.046, -1589.678,    122,    700,    392, -2914,    837,  -5488,  18.322,  19.005, 912, 0.08704, 0.1002, 0.02014, 0.01419, -0.01944, 0.02558,   2.639,   2.639,   2.639,   2.639,   2.324,   2.332,   2.334,   2.325,  18.322,  18.844,  19.005,  18.486, -0.002789, 0.002072, 0.004435, -0.006025, -0.0003532, -0.0005492, -0.002813, 0.003231, -1.816e-005, 0.0008475, -0.1525, -0.02305, 0.01481, -0.07075, 0.05948, 0.09317, 0.001692, -0.001096, 0.0003532, -0.01325, 0.0054, 0.004533
  150001,    26183,    26317,    29492,    29492, -1142.296, -2308.676,    437,    981,   -417, -1145,    257,  -4023,  18.589,  18.897, 912, 0.08722, 0.1002, 0.02099, 0.01135, -0.02364, 0.02367,   2.827,   2.827,   2.827,   2.827,   2.510,   2.520,   2.523,   2.512,  18.589,  18.771,  18.897,  18.749, -0.001706, 0.0005633, 0.003575, -0.005883, -0.002089, 8.763e-005, -0.001448, -0.0005576, 0.0004216, -0.001896, -0.2009, -0.01984, 0.01552, -0.009124, -0.006177, 0.002419, -0.0001579, -0.0002072, -0.001087, -0.1341, 0.02798, 0.1113
  160000,    28149,    28280,    31458,    31458, -2230.957, -2069.435,   -275,   -387,   -174,   687,   -644,  -3727,  18.843,  18.814, 912, 0.0871, 0.1002, 0.02156, 0.006978, -0.02165, 0.0217,   3.016,   3.016,   3.016,   3.016,   2.699,   2.707,   2.711,   2.699,  18.843,  18.649,  18.814,  18.702, -0.002802, 0.0005705, 0.002883, -0.004953, -0.0315, 0.001385, 0.02771, 0.0007851, 0.0006259, -0.003669, -0.219, 0.01623, 0.1296, -0.2201, 0.05574, 0.1906, -4.497e-005, -0.0009373, -0.001546, 0.004242, 0.0009215, 0.003962
  170001,    30098,    30240,   -32112,   -32112, -1540.413, -2213.089,   -406,    197,   -174,  1568,    -21,  -3657,  18.688,  18.792, 912, 0.08631, 0.1002, 0.0226, 0.03257, 0.0002322, 0.01846,  -3.079,  -3.079,  -3.079,  -3.079,   2.886,   2.894,   2.899,   2.887,  18.688,  18.782,  18.792,  18.773, -0.001505, -3.54e-005, 0.002694, -0.004907, 0.003238, 0.001569, 0.0005536, 0.000211, -0.002193, 0.0003787, -0.227, -0.03122, 0.08061, -0.1282, -0.02269, 0.0813, 0.0009645, 0.001117, -0.0008531, -2.565e-005, -0.0003097, -0.0004534
  180001,    32072,    32218,   -30146,   -30146, -1211.261, -89.446,   2448,   2001,   -356,  1079,   -246,  -2801,  18.926,  18.970, 912, 0.0853, 0.1002, 0.02318, 0.01911, 0.004705, 0.01257,  -2.890,  -2.890,  -2.890,  -2.890,   3.075,   3.083,   3.089,   3.075,  18.926,  18.859,  18.970,  18.846, -0.001205, -5.78e-006, 0.003274, -0.003364, -0.001438, 0.0004279, 0.002045, 0.001357, 0.003396, 0.001508, -0.001352, 0.0004301, -0.001467, 0.003827, 0.002159, 0.0002004, 2.484e-005, 0.002394, -0.003512, -0.1767, 0.01291, 0.1635
  190000,   -31475,   -31345,   -28180,   -28180, 109.659,  90.328,  -1255,    444,   -552,  2323,    167,  -5729,  19.068,  18.909, 912, 0.08425, 0.1, 0.02292, -0.02027, 0.001523, 0.00468,  -2.702,  -2.702,  -2.702,  -2.702,  -3.018,  -3.011,  -3.005,  -3.019,  19.068,  18.944,  18.909,  18.875, -0.001217, 0.001327, 0.003001, -0.00291, -0.002021, 0.0002662, -0.002944, -0.001838, -0.0003689, -0.0005769, 0.004284, -2.087e-005, 0.003291, 7.029e-005, -0.0005531, -0.000401, 0.001635, -0.0004395, 0.001072, 0.002981, 0.0005713, 0.002116
  200001,   -29518,   -29385,   -26214,   -26214,  42.764, -1170.505,  -3699,   -251,   -757,  1271,   -181,  -2504,  18.763,  18.798, 912, 0.08316, 0.0999, 0.0217, -0.0529, 0.001076, -0.003206,  -2.513,  -2.513,  -2.513,  -2.513,  -2.830,  -2.822,  -2.817,  -2.830,  18.763,  18.859,  18.798,  18.879, -0.0009113, 0.000954, 0.002187, -0.003357, -0.1177, 0.01646, 0.1139, -0.000197, 0.0006916, -0.001663, -4.234e-005, -0.001721, -0.003052, -0.0009595, -0.0008631, -0.001577, 0.0005033, -0.002706, 0.001874, 0.0001965, -0.001652, 0.002076
  210000,   -27550,   -27421,   -24248,   -24248, -278.788, -1868.517,  -3063,    -27,   -744,   358,   -165,   -736,  18.866,  18.827, 912, 0.08147, 0.09995, 0.02029, 0.01477, 0.02775, -0.00462,  -2.325,  -2.325,  -2.325,  -2.325,  -2.641,  -2.633,  -2.629,  -2.642,  18.866,  18.964,  18.827,  18.808, -0.002031, 0.001752, 0.002407, -0.004275, -0.1321, -0.009282, 0.1203, 0.004458, -0.005742, -0.004602, -0.1188, -0.1162, 0.1283, 0.001513, -0.0007334, 0.0006264, 8.993e-005, -0.00274, 0.0007097, -0.05919, -0.0008124, 0.06406
  220000,   -25597,   -25448,   -22282,   -22282, -1680.855, -391.602,   6345,   2525,   -126,    48,    123,    -33,  18.729,  18.914, 912, 0.07902, 0.09978, 0.01891, 0.003766, 0.007665, -0.01807,  -2.136,  -2.136,  -2.136,  -2.136,  -2.454,  -2.445,  -2.440,  -2.454,  18.729,  18.782,  18.914,  18.834, -0.001555, -0.0001258, 0.002807, -0.003198, -0.0003395, 0.002429, 0.002676, -0.0005607, 0.005228, 0.004079, -0.06092, 0.06048, 0.04745, 0.0004928, 0.001501, -0.001084, 0.002129, 0.00498, -0.003997, -0.3237, 0.0359, 0.323
