"% V-rep data recorded 02/27/17 07:23:43 "
"% FREQ =  18.850 "
"% PHASE =   5.760 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,    -2003,      -23,    -5461,        0, 191.502,   2.998, 0,0,0, 0,0,0, -19.208,  -0.223, 912, 0.09996, 0.1, 0.02949, 0.004469, -0.0002709, -0.001665,  -0.524,  -0.524,   0.000,   0.000,  -0.192,  -0.195,  -0.002,   0.002, -19.208, -19.505,  -0.223,   0.166, 0.002963, -0.002772, -0.004378, 0.004381, 0.0007233, -0.001455, 0.0002608, -1.344e-005, 0.001464, 0.0001049, 0.0004031, -0.003033, -0.001463, 0.0007081, 0.004693, -0.001685, 0.001755, 5.773e-005, -0.002444, -0.003801, -0.002825, -0.003541
   10000,    -2592,      739,    -3495,     1967, -98.058, -106.784,      0,      0,      0,     0,      1,  -4100,  -5.651,   7.302, 912, 0.09997, 0.1, 0.02802, 0.004997, -0.0005372, -0.002411,  -0.335,  -0.335,   0.188,   0.188,  -0.249,  -0.251,   0.071,   0.076,  -5.651,  -5.590,   7.302,   7.464, 0.00086, -0.000958, -0.002951, 0.002844, 5.616e-005, 0.001489, -0.000579, -0.0007523, -0.0001616, -0.0001358, 0.002533, 0.002574, 0.002366, -0.0009109, -0.003523, -0.001348, -0.0005832, -0.001067, 0.00109, 0.003122, 0.004667, 0.001294
   20000,    -2150,     1983,    -1529,     3933, -92.739, -70.138,     50,    -24,    -69,   182,     86,  -1983,   4.237,  11.931, 912, 0.1, 0.1, 0.02557, 0.006026, -0.0003721, -0.002829,  -0.147,  -0.147,   0.377,   0.377,  -0.206,  -0.211,   0.190,   0.196,   4.237,   4.023,  11.931,  11.921, 0.001115, -0.001208, -0.002403, 0.002333, 0.0007216, 0.0006348, 0.0005301, -0.0007586, -0.0005961, -0.0006378, 0.0005044, 0.00125, 0.0005903, 0.0004662, -0.002889, 6.088e-005, -0.0006262, 0.0006681, -0.0006267, 0.003351, -0.001353, 0.002586
   30000,    -1145,     3506,      437,     5899, -102.430,  -3.805,     97,     16,    -39,  -210,    -78,    -61,   9.644,  14.596, 912, 0.1, 0.1, 0.02215, 0.009431, -0.0001195, -0.00297,   0.042,   0.042,   0.565,   0.565,  -0.110,  -0.112,   0.336,   0.342,   9.644,   9.853,  14.596,  14.669, 0.001116, -0.001219, -0.002431, 0.002427, 0.0008505, -5.245e-005, 0.0005426, -6.652e-005, -0.000428, 3.05e-005, -0.0009217, 1.402e-005, -0.001336, 0.002142, 0.001423, 0.001275, -0.000902, 8.967e-005, -0.0008036, 0.0006979, -0.001575, 0.000538
   40000,      206,     5197,     2403,     7865, -3888.796, -840.865,    320,     25,    -13,  -115,     -8,    -27,  12.945,  16.214, 912, 0.09997, 0.1, 0.01796, -0.009427, 0.003303, -0.005122,   0.230,   0.230,   0.754,   0.754,   0.020,   0.023,   0.498,   0.505,  12.945,  13.473,  16.214,  16.300, -1.591e-005, -0.003873, -0.002887, 0.002047, -0.0007545, 0.002565, 0.001196, -0.07393, -0.001215, 0.1013, -0.002388, 0.004464, 0.00142, 0.005183, 0.003178, -0.003821, -0.3641, 0.06674, 0.3481, 0.001566, 0.0007586, -0.004407
   50001,     1772,     6981,     4370,     9831, -10242.463, -2261.737,  -1771,    316,   -201,   -66,    -10,     -1,  15.021,  17.105, 912, 0.09755, 0.1008, 0.01643, -0.03026, 0.0279, -0.0267,   0.419,   0.419,   0.942,   0.942,   0.170,   0.176,   0.669,   0.676,  15.021,  15.307,  17.105,  17.117, -0.001254, -0.008989, -0.003602, 0.00134, 0.004109, -0.005213, -0.008651, -0.3772, 0.01337, 0.5241, -0.4096, -0.03465, 0.4695, 0.006226, -0.01221, -2.55e-006, -0.9271, 0.4218, 0.9237, 0.005871, -0.007956, 0.001497
   60000,     3573,     8811,     6336,    11797, 673.031, -1215.750,  -1967,   2299,  -2032,   496,   -187,   -843,  17.261,  17.546, 912, 0.09405, 0.102, 0.01661, -0.009494, 0.03125, -0.06626,   0.607,   0.607,   1.131,   1.131,   0.342,   0.342,   0.845,   0.853,  17.261,  16.685,  17.546,  17.683, 0.005438, -0.004765, -0.001808, 0.0005926, 0.001997, -0.002314, 0.0005847, 0.1198, -0.05851, 0.08035, 0.04885, 0.1035, 0.09906, -0.002609, 0.01287, -0.007487, 0.02717, -0.1007, 0.1179, 0.0013, 0.01855, -0.009368
   70001,     5469,    10695,     8302,    13763, 1087.377, -116.997,   1940,    367,  -3659,  9451,  -2965, -14785,  18.184,  18.058, 912, 0.09114, 0.103, 0.01643, 0.01373, 0.01071, -0.1052,   0.796,   0.796,   1.319,   1.319,   0.524,   0.519,   1.025,   1.034,  18.184,  17.653,  18.058,  18.083, 0.0007579, 0.0003295, -0.002084, 0.001967, 6.455e-005, 0.0009024, 0.00199, 0.1135, -0.06118, 0.04967, 0.00966, 0.03872, 0.03817, -0.000875, -0.004299, -0.001597, 0.1285, -0.09168, 0.07778, 0.001379, -0.006032, -0.005197
   80000,     7325,    12593,    10268,    15729, 929.651,  40.174,   2304,  -1778,  -3586,  5325,    138, -11571,  17.794,  18.201, 912, 0.08869, 0.1035, 0.01572, 0.003469, -0.02196, -0.1412,   0.984,   0.984,   1.508,   1.508,   0.702,   0.699,   1.207,   1.217,  17.794,  17.973,  18.201,  18.300, 0.001289, -0.0003597, -0.002102, 0.002142, -0.002074, 0.001403, 0.0004811, 0.08392, -0.05979, 0.05874, -0.02101, 0.02985, 0.01378, -0.0005311, -0.004081, 0.0004588, 0.1566, -0.06977, 0.07282, 0.003879, -0.01098, 7.991e-005
   90001,     9221,    14502,    12234,    17695, 336.550, -305.414,   -636,  -3151,  -3388, -1961,    905,  -3036,  18.178,  18.299, 912, 0.08649, 0.1039, 0.01514, 0.03946, -0.04894, -0.1618,   1.173,   1.173,   1.696,   1.696,   0.884,   0.880,   1.390,   1.401,  18.178,  18.159,  18.299,  18.407, 0.001695, -0.001358, -0.00197, 0.001665, -0.2239, -0.07547, 0.2244, 0.06295, -0.03855, 0.0553, -0.009266, 0.02456, 0.01849, -0.04724, -0.07806, 0.08214, 0.1825, -0.04398, 0.06834, -0.001289, 0.0007079, -0.000217
