"% V-rep data recorded 02/27/17 08:05:09 "
"% FREQ =  18.850 "
"% PHASE =   4.712 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,    -2073,      -23,   -16384,        0, 224.355,   3.052, 0,0,0, 0,0,0, -19.875,  -0.223, 912, 0.09996, 0.1, 0.02949, 0.004439, -0.0002769, -0.001699,  -1.571,  -1.571,   0.000,   0.000,  -0.199,  -0.202,  -0.002,   0.002, -19.875, -20.201,  -0.223,   0.166, 0.002957, -0.002732, -0.004378, 0.004381, 0.0007174, -0.001461, 0.000268, -1.538e-005, 0.001466, 0.0001077, 0.0003999, -0.003023, -0.001462, 0.0003456, 0.004563, -0.001665, 0.002044, 6.26e-005, -0.002506, -0.004117, -0.002842, -0.003632
   10000,    -4159,      739,   -14417,     1967,  47.169, -106.599,      0,      0,      0,     0,      1,  -4100, -20.007,   7.304, 912, 0.09993, 0.1, 0.02802, 0.003647, -0.0005921, -0.003369,  -1.382,  -1.382,   0.188,   0.188,  -0.399,  -0.403,   0.071,   0.076, -20.007, -20.063,   7.304,   7.464, 0.0004214, -0.0003742, -0.00296, 0.002853, 1.852e-005, 0.001485, -0.0005197, -0.0007789, -0.00014, -8.362e-005, 0.002485, 0.002638, 0.002391, -0.002304, -0.004802, -0.001769, 0.000548, -0.0009733, 0.0007415, 0.001209, 0.003562, 0.0004466
   20000,    -6226,     1983,   -12451,     3933,  37.319, -72.365,    -74,    -29,   -156,   184,     84,  -1984, -19.815,  11.929, 912, 0.09992, 0.09999, 0.02559, 0.00124, -0.0004851, -0.005225,  -1.194,  -1.194,   0.377,   0.377,  -0.597,  -0.603,   0.190,   0.195, -19.815, -20.072,  11.929,  11.920, 0.0005788, -0.0005414, -0.0024, 0.002327, 0.0007239, 0.0007709, 0.0005641, -0.0007766, -0.0005385, -0.0005721, 0.0004762, 0.00145, 0.0005853, -0.0009203, -0.003484, -0.0007832, 0.0003562, 0.0007353, -0.0003128, 0.002731, -0.00111, 0.002116
   30000,    -7919,     3506,   -10485,     5899, -141.424,   4.046,   -226,     10,   -174,   -82,    -51,    -82, -16.231,  14.600, 912, 0.09992, 0.09999, 0.02218, 0.00101, -0.0003268, -0.006908,  -1.005,  -1.005,   0.565,   0.565,  -0.759,  -0.763,   0.336,   0.342, -16.231, -15.929,  14.600,  14.670, 0.0008314, -0.0009729, -0.002445, 0.002449, 0.0009261, -0.0003081, 0.0005411, 5.467e-005, -0.0005166, -0.0001091, -0.000766, -0.0003941, -0.001345, 0.002525, 0.003377, 0.0009286, -0.001074, -0.0001224, -0.0005518, 0.001763, -0.001083, 0.0008599
   40000,    -8166,     5199,    -8519,     7865,  -1.218, -686.813,    -21,     15,   -157,   -42,      4,    -74,  -2.369,  16.228, 912, 0.09991, 0.1, 0.01783, 0.01208, 0.000225, -0.006959,  -0.817,  -0.817,   0.754,   0.754,  -0.783,  -0.784,   0.498,   0.505,  -2.369,  -2.145,  16.228,  16.316, 0.002131, -0.002132, -0.002873, 0.002186, 0.001264, -0.0004778, -0.001415, -0.08244, -0.01092, 0.1097, 0.0005044, -0.0006836, -0.001773, 0.001668, -0.0002456, 0.001128, -0.001692, -0.0007175, 0.000835, -0.001119, -0.0003218, -0.001466
   50001,    -7501,     6985,    -6553,     9831, -8691.422, -3298.368,   1039,     59,     -5,   -62,      1,     -7,   6.376,  17.127, 912, 0.09883, 0.1, 0.01472, -0.01422, 0.02397, 3.112e-005,  -0.628,  -0.628,   0.942,   0.942,  -0.719,  -0.726,   0.670,   0.677,   6.376,   5.839,  17.127,  17.119, -0.005106, -0.003585, -0.004309, 0.001011, 0.008396, -0.004023, -0.002774, -0.4687, -0.07643, 0.6675, -0.3648, -0.009847, 0.3806, -0.000434, 0.007979, -0.01244, -1.007, 0.2298, 0.9242, 0.002081, 0.01409, -0.009664
   60000,    -6352,     8839,    -4587,    11797, -3808.828, -2026.666,  -2484,   2213,    656,    38,     19,   -139,  11.014,  17.775, 912, 0.0958, 0.1005, 0.01622, -0.0197, 0.03106, -0.001671,  -0.440,  -0.440,   1.131,   1.131,  -0.609,  -0.613,   0.847,   0.853,  11.014,  11.226,  17.775,  17.682, -0.002169, -0.00164, -0.003362, 0.001336, -0.001822, 0.002395, -0.002315, 0.0004318, -0.0151, 0.131, -0.1301, 0.0943, 0.3035, 0.001172, -0.0142, -0.001408, -0.4987, 0.1566, 0.4922, 0.003398, 0.001097, -0.004852
   70001,    -4877,    10729,    -2621,    13763, -108.008, 101.701,   -513,    666,   -172,  4049,   -658,  -8799,  14.141,  18.120, 912, 0.09298, 0.1012, 0.01748, -0.00191, 0.02547, -0.008877,  -0.251,  -0.251,   1.319,   1.319,  -0.468,  -0.471,   1.029,   1.035,  14.141,  14.210,  18.120,  18.165, 0.0009444, -0.001052, -0.002947, 0.003049, -0.002152, 1.043e-005, -0.001745, 0.06931, -0.04789, 0.04054, 0.008278, 0.0178, 0.01479, 0.003601, 0.009172, -0.0006826, -0.002471, -0.02602, 0.02566, 0.002085, -0.01403, 0.0004479
   80000,    -3210,    12632,     -655,    15729, -165.182, 222.458,   1671,   -521,   -624,  9105,  -1138, -23528,  15.990,  18.244, 912, 0.09032, 0.1016, 0.01799, -0.0004658, 0.0164, -0.01829,  -0.063,  -0.063,   1.508,   1.508,  -0.308,  -0.310,   1.211,   1.218,  15.990,  16.152,  18.244,  18.313, 0.001087, -0.001252, -0.002518, 0.002741, -0.00136, -3.784e-005, -9.558e-005, 0.06374, -0.0512, 0.0315, -0.003245, 0.0002708, -0.003604, 0.0003934, 0.0009286, -0.001489, -0.0168, -0.06096, 0.05713, -5.381e-005, -0.002149, -0.002796
   90001,    -1439,    14557,     1311,    17695, -16.939, -312.469,    144,   -850,   -880,  -558,   -423,  -3409,  16.975,  18.458, 912, 0.08781, 0.1019, 0.01777, -0.01018, 0.002662, -0.02888,   0.126,   0.126,   1.696,   1.696,  -0.138,  -0.139,   1.396,   1.402,  16.975,  17.053,  18.458,  18.404, 0.002213, -0.00223, -0.002006, 0.001694, 0.0005201, -0.0004114, 5.464e-005, 0.05993, -0.03917, 0.02706, -0.01523, 0.03829, 0.04221, -0.0002525, -0.003052, 0.0005172, -0.004526, -0.01986, 0.05552, -0.0002833, 0.00763, -0.002524
  100001,      387,    16477,     3277,    19661, -1258.633, -1409.787,   -887,  -1306,  -1008,  -588,    864,  -1032,  17.501,  18.407, 912, 0.08547, 0.1022, 0.01727, -0.02074, -0.02549, -0.04044,   0.314,   0.314,   1.885,   1.885,   0.037,   0.035,   1.580,   1.586,  17.501,  17.426,  18.407,  18.403, 0.001512, -0.002771, -0.001076, -0.000334, -0.0004874, -0.0004547, 0.0003481, 0.07124, -0.04973, 0.02589, -0.03997, 0.1621, 0.1533, 0.0002496, 0.0005199, -0.0003311, -0.1235, -0.1021, 0.2048, 0.001307, -0.000554, -0.00155
