"% V-rep data recorded 02/27/17 03:26:17 "
"% FREQ =  18.850 "
"% PHASE =   0.262 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,     1086,      -26,     2731,        0, -189.805,  -0.014, 0,0,0, 0,0,0,  10.405,  -0.254, 912, 0.1, 0.1, 0.0295, 0.003444, -0.0002832, 0.0002506,   0.262,   0.262,   0.000,   0.000,   0.104,   0.102,  -0.003,   0.002,  10.405,  10.178,  -0.254,   0.175, 0.002789, -0.002979, -0.004379, 0.004379, 0.0007298, -0.001251, 0.0003472, -4.13e-005, 0.001624, 0.0001782, 0.0003766, -0.003143, -0.001323, 0.004697, 0.005141, 0.0006777, -0.0004144, -0.0002234, -0.002362, 0.001776, -0.002505, 0.0003112
   10000,     2511,      742,     4697,     1967,   5.382, -108.215,      0,      0,      0,     0,      1,  -4100,  13.667,   7.365, 912, 0.1001, 0.1, 0.02803, 0.002889, -0.0004969, 0.0004792,   0.450,   0.450,   0.188,   0.188,   0.241,   0.239,   0.071,   0.077,  13.667,  13.761,   7.365,   7.480, 0.001544, -0.001539, -0.003018, 0.00291, 4.387e-005, 0.001424, -0.0006791, -0.0007553, -0.0001616, -0.0001003, 0.002646, 0.002577, 0.002257, -0.001437, -0.003671, -0.001247, -0.000651, -5.369e-005, -0.0008208, 0.00157, 0.004116, 0.0008495
   20000,     4149,     1984,     6663,     3933, -46.632, -59.637,    -52,    -20,     22,  -103,     38,  -2014,  15.703,  11.904, 912, 0.1001, 0.09999, 0.0256, 0.0008604, -0.0003769, 0.000635,   0.639,   0.639,   0.377,   0.377,   0.398,   0.397,   0.190,   0.196,  15.703,  15.722,  11.904,  11.917, 0.00237, -0.002417, -0.002547, 0.002487, 0.0005934, 0.0005013, 0.0005007, -0.0007549, -0.0008669, -0.0007224, 0.0002795, 0.001305, 0.0005623, -0.002062, -0.004356, -0.001298, -0.0001403, -0.0003905, 0.0001943, -1.529e-005, -0.003368, -0.0001398
   30000,     5938,     3510,     8629,     5899, -21.054, -11.744,   -190,     12,     15,   -84,    -41,    -55,  17.153,  14.633, 912, 0.1002, 0.09999, 0.0222, -0.0001667, -0.0001858, 0.0007648,   0.827,   0.827,   0.565,   0.565,   0.569,   0.566,   0.336,   0.343,  17.153,  16.899,  14.633,  14.716, 0.002032, -0.002053, -0.002325, 0.002313, 0.0009629, 0.0001357, 0.000615, -5.898e-005, -0.0004619, 8.901e-005, -0.0008571, 0.0003194, -0.001262, 0.0007173, 0.001, -0.0004066, 0.0005143, 0.001087, 0.0004153, -0.0007021, -0.001149, -0.001132
   40000,     7752,     5204,    10595,     7865, -979.596, -810.510,    -96,     19,     13,   -57,      0,    -63,  17.389,  16.241, 912, 0.1001, 0.09998, 0.01794, -0.003632, 0.001728, -0.0002652,   1.016,   1.016,   0.754,   0.754,   0.743,   0.741,   0.499,   0.506,  17.389,  17.496,  16.241,  16.290, 0.0002903, -0.00127, -0.002827, 0.002017, 0.0009039, 0.0004185, -0.0004549, -0.0871, -0.007033, 0.1192, -0.0001219, 0.001112, -0.0007122, 0.002677, 0.002146, -0.000114, -0.1213, 0.005815, 0.1392, 0.0001147, 0.001756, -0.0008634
   50001,     9609,     6978,    12562,     9831, -1421.991, -3734.280,   -325,    180,    -96,   -25,      3,    -37,  17.803,  17.003, 912, 0.09872, 0.09987, 0.01451, -0.003323, 0.00964, -0.0005404,   1.204,   1.204,   0.942,   0.942,   0.921,   0.918,   0.669,   0.677,  17.803,  17.706,  17.003,  17.107, 0.001379, -0.002801, -0.0049, 0.001166, 0.001438, 0.001789, -0.0004281, -0.4665, -0.06747, 0.6768, -0.198, -0.02109, 0.2102, 0.002832, 0.00249, -0.0003527, -0.1871, -0.1502, 0.3808, -0.3568, 0.02225, 0.3847
   60000,    11541,     8808,    14528,    11797, 1173.178, -1644.591,     29,    743,    -25,   469,     -3,   -487,  18.526,  17.549, 912, 0.09572, 0.09955, 0.01426, -0.01159, -0.03585, 0.01352,   1.393,   1.393,   1.131,   1.131,   1.106,   1.100,   0.844,   0.854,  18.526,  18.215,  17.549,  17.705, 0.00229, -0.001117, -0.002796, 0.001152, -0.1363, 0.05054, 0.1593, -0.1133, -0.01533, 0.2843, -0.05412, 0.03744, 0.09647, -0.246, 0.1126, 0.2622, 0.1465, 0.00635, 0.08967, -0.0833, -0.008648, 0.1363
   70001,    13433,    10685,    16494,    13763, -674.917, -1026.344,   -774,  -4271,   1313,  5591,    512,  -7431,  18.132,  17.997, 912, 0.09303, 0.09975, 0.01494, -0.008528, -0.03558, 0.01814,   1.581,   1.581,   1.319,   1.319,   1.288,   1.283,   1.024,   1.034,  18.132,  18.368,  17.997,  18.048, 0.000664, -0.001339, -0.002493, 0.001467, 0.02913, 0.06318, 0.06709, 0.1765, -0.0436, 0.04686, 0.01885, 0.03774, 0.04948, 0.01038, -0.05505, 0.09578, 0.1452, 0.005875, 0.05004, 0.002259, -0.007945, 0.03567
   80000,    15367,    12594,    18460,    15729, -1141.564, -846.504,    288,     23,    424,  7780,    476, -18407,  18.546,  18.297, 912, 0.09126, 0.09994, 0.01557, -0.003619, -0.0432, 0.02398,   1.770,   1.770,   1.508,   1.508,   1.473,   1.468,   1.207,   1.218,  18.546,  18.465,  18.297,  18.319, 1.326e-005, -0.001155, -0.002824, 0.001978, 0.03762, 0.08248, 0.09459, 0.14, -0.06319, 0.03901, 0.001678, 0.009478, 0.01018, 0.03311, -0.117, 0.1248, 0.1117, 0.05629, 0.04384, -0.0007348, -0.001488, 0.00107
   90001,    17281,    14521,    20426,    17695, -1030.020, -1162.938,    448,   -723,    532, -2484,  -1616,  -7002,  18.347,  18.482, 912, 0.09026, 0.1, 0.01607, -0.008892, -0.04457, 0.03253,   1.958,   1.958,   1.696,   1.696,   1.657,   1.654,   1.392,   1.402,  18.347,  18.612,  18.482,  18.430, -0.000704, -0.000326, -0.00271, 0.001547, 0.04971, 0.09841, 0.1226, 0.1113, -0.07989, 0.03269, -0.007814, 0.005977, 0.01681, 0.05492, -0.1177, 0.1503, 0.07812, 0.04668, 0.03584, 0.0007558, 0.0006915, 1.809e-005
