"% V-rep data recorded 02/27/17 05:06:28 "
"% FREQ =  18.850 "
"% PHASE =   4.451 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,    -2073,      -23,   -19114,        0, 224.355,   3.052, 0,0,0, 0,0,0, -19.875,  -0.223, 912, 0.09996, 0.1, 0.02949, 0.004439, -0.0002769, -0.001699,  -1.833,  -1.833,   0.000,   0.000,  -0.199,  -0.202,  -0.002,   0.002, -19.875, -20.201,  -0.223,   0.166, 0.002957, -0.002732, -0.004378, 0.004381, 0.0007174, -0.001461, 0.000268, -1.538e-005, 0.001466, 0.0001077, 0.0003999, -0.003023, -0.001462, 0.0003456, 0.004563, -0.001665, 0.002044, 6.26e-005, -0.002506, -0.004117, -0.002842, -0.003632
   10000,    -4159,      739,   -17148,     1967,  47.169, -106.599,      0,      0,      0,     0,      1,  -4100, -20.007,   7.304, 912, 0.09993, 0.1, 0.02802, 0.003647, -0.0005921, -0.003369,  -1.644,  -1.644,   0.188,   0.188,  -0.399,  -0.403,   0.071,   0.076, -20.007, -20.063,   7.304,   7.464, 0.0004214, -0.0003742, -0.00296, 0.002853, 1.852e-005, 0.001485, -0.0005197, -0.0007789, -0.00014, -8.362e-005, 0.002485, 0.002638, 0.002391, -0.002304, -0.004802, -0.001769, 0.000548, -0.0009733, 0.0007415, 0.001209, 0.003562, 0.0004466
   20000,    -6226,     1983,   -15182,     3933,  37.319, -72.365,    -74,    -29,   -156,   184,     84,  -1984, -19.815,  11.929, 912, 0.09992, 0.09999, 0.02559, 0.00124, -0.0004851, -0.005225,  -1.456,  -1.456,   0.377,   0.377,  -0.597,  -0.603,   0.190,   0.195, -19.815, -20.072,  11.929,  11.920, 0.0005788, -0.0005414, -0.0024, 0.002327, 0.0007239, 0.0007709, 0.0005641, -0.0007766, -0.0005385, -0.0005721, 0.0004762, 0.00145, 0.0005853, -0.0009203, -0.003484, -0.0007832, 0.0003562, 0.0007353, -0.0003128, 0.002731, -0.00111, 0.002116
   30000,    -8332,     3506,   -13216,     5899, -54.119,   1.936,   -226,     10,   -174,   -82,    -51,    -82, -20.191,  14.600, 912, 0.09991, 0.09998, 0.02219, 0.0001078, -0.0003422, -0.007109,  -1.267,  -1.267,   0.565,   0.565,  -0.799,  -0.804,   0.336,   0.342, -20.191, -20.060,  14.600,  14.670, 0.0004928, -0.0005469, -0.002446, 0.002448, 0.000908, -0.0002839, 0.0006012, 5.511e-005, -0.0004706, -6.028e-005, -0.00078, -0.0003375, -0.001304, 0.001685, 0.00274, 0.0007401, -0.0003743, -3.54e-005, -0.0005155, 0.0009331, -0.001834, 0.0004757
   40000,    -9484,     5192,   -11250,     7865,  -6.895, -690.139,   -106,     13,   -176,   -42,      4,    -74, -11.039,  16.164, 912, 0.09989, 0.1, 0.01785, 0.009197, 0.0001973, -0.007528,  -1.079,  -1.079,   0.754,   0.754,  -0.909,  -0.912,   0.498,   0.505, -11.039, -10.827,  16.164,  16.297, 0.001626, -0.001633, -0.002796, 0.002106, 0.001249, -0.0004781, -0.001507, -0.08321, -0.01074, 0.1117, 0.0003884, -0.0007333, -0.001731, 0.001829, -0.0004597, 0.001421, -0.001863, -0.0008154, 0.0004929, -0.000601, 0.0001827, -0.001041
   50001,    -9424,     6949,    -9284,     9831, -7025.789, -3614.030,    853,     57,    -39,   -38,      7,    -26,   0.568,  16.846, 912, 0.09897, 0.09993, 0.01441, -0.004022, 0.02289, 0.002051,  -0.890,  -0.890,   0.942,   0.942,  -0.904,  -0.905,   0.666,   0.676,   0.568,   0.679,  16.846,  17.084, -0.00362, -0.003406, -0.003408, -0.0002057, 0.006597, -0.001042, -0.001495, -0.4462, -0.0911, 0.6349, -0.2505, -0.0003801, 0.2598, -0.0007807, 0.01021, -0.01407, -0.911, 0.1442, 0.8317, 0.001366, 0.01235, -0.00929
   60000,    -8530,     8805,    -7318,    11797, -3936.691, -1874.248,  -1256,   2122,    900,    70,     29,   -177,   8.576,  17.792, 912, 0.09608, 0.1002, 0.01588, -0.009704, 0.0314, 0.008139,  -0.702,  -0.702,   1.131,   1.131,  -0.818,  -0.826,   0.844,   0.852,   8.576,   7.916,  17.792,  17.629, -0.00239, -0.001547, -0.001658, -0.0002167, -0.0004172, 0.0006826, -0.004231, -0.06666, -0.01859, 0.2005, -0.2709, 0.07872, 0.4255, 0.001123, -0.01218, -0.0001774, -0.5999, 0.1991, 0.5851, 0.00359, 0.003654, -0.005813
   70001,    -7287,    10688,    -5352,    13763, -96.609, -34.455,   -531,    800,    560,  3351,   -235,  -7397,  11.916,  18.054, 912, 0.09332, 0.1007, 0.01728, 0.008673, 0.02777, 0.008637,  -0.513,  -0.513,   1.319,   1.319,  -0.699,  -0.703,   1.025,   1.034,  11.916,  12.315,  18.054,  18.153, 0.0001016, -0.0001982, -0.002135, 0.002101, -0.001406, -0.001285, -0.002032, 0.0544, -0.03106, 0.03595, 0.01094, 0.0226, 0.02057, 0.004371, 0.007621, 0.001682, -0.00264, -0.002409, -0.003346, 0.002229, -0.009072, 0.0005614
   80000,    -5768,    12599,    -3386,    15729, -82.932, 145.412,   1722,   -354,    101,  9098,   -989, -24714,  14.559,  18.317, 912, 0.09068, 0.1011, 0.01786, 0.0206, 0.0212, 0.006227,  -0.325,  -0.325,   1.508,   1.508,  -0.553,  -0.554,   1.208,   1.217,  14.559,  14.869,  18.317,  18.343, 0.001555, -0.001638, -0.002201, 0.002346, -0.0007479, 5.841e-005, 0.0007482, 0.05149, -0.04492, 0.02859, -0.003201, -0.0003551, -0.003521, -0.0002478, -0.002694, -0.001281, -0.02639, -0.05182, 0.04548, -0.0004628, -0.006129, -0.002716
   90001,    -4055,    14523,    -1419,    17695, -233.846, -189.157,   1115,   -626,   -195,  -182,   -813,  -4098,  16.428,  18.448, 912, 0.08811, 0.1013, 0.01773, 0.003998, 0.01358, 0.003336,  -0.136,  -0.136,   1.696,   1.696,  -0.389,  -0.390,   1.392,   1.402,  16.428,  16.398,  18.448,  18.431, 0.002288, -0.002522, -0.001912, 0.001723, 0.000579, -0.0003317, 0.0009537, 0.03985, -0.01679, 0.02369, -0.03232, 0.004065, 0.03959, -0.0008441, 0.0001032, -0.001611, -0.0333, -0.01741, 0.08158, -0.001497, 0.0005399, -0.004076
