"% V-rep data recorded 02/27/17 03:40:12 "
"% FREQ =  18.850 "
"% PHASE =   0.960 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,     2099,      -21,    10013,        0, -346.250,  -2.007, 0,0,0, 0,0,0,  20.116,  -0.208, 912, 0.1, 0.1, 0.02951, 0.002411, -0.0002508, 0.0008233,   0.960,   0.960,   0.000,   0.000,   0.201,   0.197,  -0.002,   0.002,  20.116,  19.732,  -0.208,   0.175, 0.002714, -0.00306, -0.004393, 0.004391, 0.0007398, -0.001136, 0.0003931, -5.657e-005, 0.001637, 0.0002419, 0.0004556, -0.003019, -0.001285, 0.00655, 0.004489, 0.0009629, -0.001763, -0.0002374, -0.002579, 0.003955, -0.003158, 0.001218
   10000,     4182,      740,    11979,     1967,  25.140, -101.687,      0,      0,      0,     0,      1,  -4100,  19.971,   7.297, 912, 0.1001, 0.09999, 0.02805, 0.0001826, -0.0004886, 0.001321,   1.148,   1.148,   0.188,   0.188,   0.401,   0.397,   0.071,   0.076,  19.971,  19.939,   7.297,   7.461, 4.154e-005, -1.64e-005, -0.002976, 0.002874, -4.17e-005, 0.001289, -0.000661, -0.0007491, -0.0002584, -0.0002093, 0.002463, 0.002405, 0.002343, -0.001451, -0.004461, -0.0008495, -0.0007991, -0.0004927, -0.00103, 0.001134, 0.004046, 0.0004136
   20000,     6281,     1984,    13945,     3933,  -3.648, -68.286,   -209,    -22,     47,  -195,     27,  -2038,  20.125,  11.926, 912, 0.1002, 0.09997, 0.02563, -0.003966, -0.0003637, 0.001603,   1.337,   1.337,   0.377,   0.377,   0.602,   0.596,   0.190,   0.196,  20.125,  19.918,  11.926,  11.918, 0.0003447, -0.0003484, -0.002398, 0.00233, 0.000619, 0.0007616, 0.0004588, -0.0008346, -0.000625, -0.0005486, 0.0003378, 0.001648, 0.0005252, -0.002469, -0.004179, -0.001835, 0.001014, 0.000827, -3.96e-005, -0.001025, -0.002727, -0.001162
   30000,     8346,     3506,    15911,     5899,  64.752,  -3.685,   -389,     13,     27,   -38,    -31,    -63,  19.803,  14.598, 912, 0.1002, 0.09996, 0.02223, -0.006722, -0.0002294, 0.00174,   1.525,   1.525,   0.565,   0.565,   0.800,   0.795,   0.336,   0.342,  19.803,  19.938,  14.598,  14.668, 0.0006017, -0.0005369, -0.002435, 0.002431, 0.001045, -0.0002032, 0.0006653, 8.64e-005, -0.0004489, -6.7e-005, -0.000781, -6.734e-005, -0.001344, -0.0004836, 0.002462, -0.001604, 0.001253, 0.0001339, 0.0008576, -0.001671, -0.002247, -0.001729
   40000,    10433,     5184,    17877,     7865, -439.207, -876.051,   -258,     14,     13,   -29,      6,    -80,  20.007,  16.081, 912, 0.1002, 0.09996, 0.01794, -0.001957, 0.001058, 0.002239,   1.714,   1.714,   0.754,   0.754,   1.000,   0.996,   0.497,   0.505,  20.007,  20.042,  16.081,  16.311, 0.001039, -0.001478, -0.002887, 0.002011, 0.001167, -0.0007873, -0.001182, -0.1006, -0.01297, 0.1362, 0.0002239, -0.00079, -0.001418, 0.0007503, -0.001366, 0.0005383, -0.0496, -0.0109, 0.06276, -0.0003464, -0.0003549, -0.0003408
   50001,    12540,     6971,    19843,     9831, -981.878, -4585.323,    448,    121,     47,   -10,      7,    -29,  20.195,  17.132, 912, 0.09903, 0.09965, 0.01465, -0.02789, -0.009102, 0.008511,   1.902,   1.902,   0.942,   0.942,   1.202,   1.193,   0.668,   0.676,  20.195,  19.720,  17.132,  17.066, 0.001196, -0.002178, -0.004789, 0.0002034, 0.003682, 0.001594, 0.00194, -0.5011, -0.07576, 0.7126, -0.1471, 0.02546, 0.1562, 0.001076, 0.003774, -0.0006697, -0.1116, -0.1187, 0.2745, -0.4838, 0.05554, 0.505
   60000,    14657,     8766,    21809,    11797, -618.218, -3403.482,  -2436,   -948,    587,   311,     65,   -343,  20.302,  17.208, 912, 0.09637, 0.09969, 0.01439, -0.0311, -0.03249, 0.02068,   2.091,   2.091,   1.131,   1.131,   1.405,   1.392,   0.840,   0.852,  20.302,  19.925,  17.208,  17.627, 0.0003132, -0.0009314, -0.002928, -0.0004752, -0.0581, 0.2101, 0.1368, 0.00507, -0.02103, 0.1736, -0.07071, 0.09066, 0.1162, -0.334, 0.08399, 0.3517, 0.05307, -0.01064, 0.1187, -0.0376, 0.008447, 0.09685
   70001,    16731,    10654,    23776,    13763, -1029.945, -1709.756,   -319,  -2193,   1145,  5113,    638,  -8482,  19.887,  18.103, 912, 0.09433, 0.1002, 0.01531, -0.02507, -0.03924, 0.01955,   2.279,   2.279,   1.319,   1.319,   1.604,   1.591,   1.021,   1.033,  19.887,  19.902,  18.103,  18.063, -0.0002795, -0.0007504, -0.002037, 0.0003275, 0.05443, 0.06873, 0.1081, 0.1895, -0.1142, 0.04105, 0.02025, 0.06288, 0.07061, 0.01996, -0.09876, 0.1083, 0.09684, -0.01572, 0.03609, -0.02569, -0.004078, 0.08752
   80000,    18802,    12564,    25742,    15729, -925.030, -1023.466,    553,   -645,   -124,  6212,   -677, -17094,  19.854,  18.312, 912, 0.09318, 0.1005, 0.01626, -0.02659, -0.04479, 0.01634,   2.468,   2.468,   1.508,   1.508,   1.803,   1.791,   1.204,   1.216,  19.854,  20.026,  18.312,  18.280, -0.001519, 0.0005938, -0.002635, 0.001611, 0.05017, 0.09773, 0.1129, 0.1459, -0.1182, 0.03427, -0.001633, 0.007628, 0.005519, 0.02811, -0.1357, 0.1494, 0.05105, 0.03024, 0.02703, -0.005474, 0.0009729, -0.006708
   90001,    20887,    14494,    27708,    17695, -239.528, -971.410,   -152,   -517,   -296, -3233,  -1185,  -8653,  19.986,  18.504, 912, 0.09269, 0.1005, 0.01697, -0.02946, -0.0403, 0.01119,   2.656,   2.656,   1.696,   1.696,   2.002,   1.994,   1.390,   1.400,  19.986,  20.242,  18.504,  18.473, -0.002784, 0.002545, -0.002506, 0.001535, 0.03877, 0.08576, 0.1085, 0.1058, -0.06674, 0.03225, -0.002264, 0.001756, 0.00544, 0.04087, -0.1094, 0.1354, 0.01173, 0.007211, 0.006824, 0.0008748, 0.0001081, 0.001016
  100001,    22928,    16421,    29674,    19661, -1644.618, -1914.920,   -261,    426,   -470, -3905,   1116,  -4043,  19.568,  18.477, 912, 0.09264, 0.1005, 0.01774, -0.03335, -0.03615, 0.008421,   2.845,   2.845,   1.885,   1.885,   2.198,   2.195,   1.574,   1.585,  19.568,  20.100,  18.477,  18.449, -0.005008, 0.003364, -0.001525, -0.0003904, 0.002867, 0.07276, 0.08835, 0.08134, -0.06266, 0.02895, -0.1232, 0.1366, 0.1231, -0.04821, -0.1235, 0.1855, -0.001688, 0.0001669, -0.002416, -0.1488, 0.04394, 0.113
  110000,    24945,    18388,    31640,    21627, -1119.008, -1205.638,   -361,    394,   -245, -3047,    892,  -2760,  19.343,  18.857, 912, 0.09268, 0.1008, 0.01894, -0.03258, -0.02685, 0.01372,   3.033,   3.033,   2.073,   2.073,   2.392,   2.396,   1.763,   1.770,  19.343,  20.142,  18.857,  18.512, -0.00454, 0.003421, 0.0006731, -0.001879, 0.002306, 0.002137, 0.004259, 0.05429, -0.04778, 0.01906, -0.1017, 0.1278, 0.1068, -0.1147, -0.02217, 0.1696, 0.001133, 0.0005299, -0.0005258, -0.003497, 7.483e-005, -0.001496
  120000,    27004,    20374,   -31930,    23593, -1856.063, -1088.713,     80,    873,    495, -2014,    441,  -4220,  19.739,  19.044, 912, 0.09266, 0.101, 0.01997, -0.03137, -0.01773, 0.01698,  -3.061,  -3.061,   2.262,   2.262,   2.589,   2.597,   1.953,   1.955,  19.739,  20.099,  19.044,  18.466, -0.003273, 0.001417, 0.002967, -0.004056, 0.0009369, -0.0002733, 0.001704, 0.01493, -0.01171, 0.009872, -0.154, -0.04085, 0.142, -0.0816, 0.01165, 0.0465, 7.713e-005, 0.00097, -0.001567, -0.1177, -0.001494, 0.08952
  130000,    29080,    22369,   -29964,    25560,  53.751, -237.629,    126,    855,    304,  -651,   -848,  -5832,  19.900,  19.122, 912, 0.0925, 0.1012, 0.02065, -0.02987, -0.02593, 0.01403,  -2.873,  -2.873,   2.450,   2.450,   2.788,   2.798,   2.145,   2.140,  19.900,  20.106,  19.122,  18.566, -0.0006711, 0.0007249, 0.004958, -0.005195, -0.0008321, 0.0001468, -0.001526, 0.0006333, -0.0003627, -0.001645, -0.02924, -0.01259, 0.01799, 0.004878, -0.0001967, 0.004062, 0.0004235, -0.0013, 0.0004071, -0.002905, 0.0003105, -0.003855
  140001,    31166,    24357,   -27998,    27526, -3480.734, -2804.937,    128,   -772,   -280,   157,    -75,  -3410,  20.004,  19.060, 912, 0.0921, 0.1014, 0.02111, -0.02543, -0.01742, 0.01069,  -2.684,  -2.684,   2.639,   2.639,   2.988,   2.999,   2.335,   2.325,  20.004,  20.039,  19.060,  18.454, -0.002378, -0.001103, 0.003634, -0.006439, -0.07559, -0.007442, 0.05717, 0.001576, 0.001177, -0.003974, -0.3085, -0.01149, 0.2826, -0.3173, -0.08025, 0.2623, 0.001932, 0.000416, -0.0007139, 0.0002085, -0.0007026, -0.0001881
