"% V-rep data recorded 02/27/17 05:12:36 "
"% FREQ =  18.850 "
"% PHASE =   6.021 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,    -1059,      -21,    -2730,        0,  58.373,   1.669, 0,0,0, 0,0,0, -10.160,  -0.206, 912, 0.09998, 0.1, 0.02949, 0.004585, -0.0003082, -0.001071,  -0.262,  -0.262,   0.000,   0.000,  -0.102,  -0.105,  -0.002,   0.002, -10.160, -10.516,  -0.206,   0.176, 0.00282, -0.002761, -0.004394, 0.004396, 0.0007396, -0.001419, 0.000267, -2.648e-005, 0.001515, 0.0001019, 0.0004368, -0.003063, -0.001467, 0.002233, 0.005164, -0.0006821, 0.0007843, -0.0002481, -0.002432, -0.002193, -0.002286, -0.002243
   10000,     -945,      740,     -764,     1967, -49.572, -105.259,      0,      0,      0,     0,      1,  -4100,   1.093,   7.295, 912, 0.1, 0.1, 0.02802, 0.005437, -0.0005361, -0.001434,  -0.073,  -0.073,   0.188,   0.188,  -0.091,  -0.093,   0.071,   0.076,   1.093,   1.198,   7.295,   7.461, 0.0005534, -0.000603, -0.002977, 0.002872, 3.558e-005, 0.001455, -0.0005904, -0.0007375, -0.0002054, -0.0001425, 0.002504, 0.002559, 0.002368, -0.001619, -0.00359, -0.001838, -0.0005098, -0.0007537, 0.0008817, 0.002637, 0.00427, 0.001265
   20000,      -82,     1984,     1202,     3933, -77.884, -69.329,     81,    -21,    -34,    93,     70,  -1985,   8.272,  11.927, 912, 0.1, 0.1, 0.02557, 0.006122, -0.0003622, -0.001594,   0.115,   0.115,   0.377,   0.377,  -0.008,  -0.012,   0.190,   0.196,   8.272,   8.126,  11.927,  11.918, 0.0009693, -0.001047, -0.002411, 0.002342, 0.0006747, 0.0006395, 0.0005221, -0.0007654, -0.0006191, -0.0006081, 0.0004886, 0.00126, 0.0005999, -0.0002078, -0.003409, -0.0003814, -0.0002322, 0.0007092, -0.0004717, 0.002652, -0.002227, 0.002138
   30000,     1188,     3506,     3168,     5899, -80.069,  -6.135,     65,     17,    -15,  -178,    -71,    -53,  12.184,  14.593, 912, 0.1001, 0.1, 0.02215, 0.008391, -9.932e-005, -0.001587,   0.304,   0.304,   0.565,   0.565,   0.114,   0.112,   0.336,   0.342,  12.184,  12.343,  14.593,  14.667, 0.001096, -0.001177, -0.002425, 0.002419, 0.0008676, 1.357e-007, 0.0005363, -7.736e-005, -0.000441, 4.206e-005, -0.0009277, 0.0001286, -0.001309, 0.001977, 0.0008992, 0.001251, -0.0005122, 0.0001255, -0.0004677, 8.728e-005, -0.001119, 2.844e-005
   40000,     2713,     5199,     5134,     7865, -4356.606, -925.738,    213,     26,      1,   -98,     -8,    -40,  14.614,  16.233, 912, 0.09995, 0.09999, 0.01802, -0.01768, 0.004362, -0.005228,   0.492,   0.492,   0.754,   0.754,   0.260,   0.260,   0.498,   0.505,  14.614,  14.876,  16.233,  16.293, -0.0008451, -0.003512, -0.002927, 0.002002, -0.0003652, 0.002371, 0.001338, -0.07965, 0.000426, 0.1101, -0.002183, 0.005557, 0.001629, 0.006192, 0.004732, -0.004355, -0.4298, 0.09358, 0.4159, 0.001663, 0.001547, -0.004255
   50001,     4403,     6981,     7100,     9831, -8287.749, -2310.644,  -2447,    415,   -341,   -52,     -3,    -17,  16.205,  17.087, 912, 0.09729, 0.1009, 0.01634, -0.02287, 0.03063, -0.03146,   0.681,   0.681,   0.942,   0.942,   0.422,   0.423,   0.669,   0.677,  16.205,  16.225,  17.087,  17.141, -0.001751, -0.006537, -0.004121, 0.00181, 0.003839, -0.005152, -0.008693, -0.3678, 0.01347, 0.5118, -0.3649, -0.02893, 0.4257, 0.004674, -0.01252, 0.0025, -0.7416, 0.2738, 0.7813, 0.005047, -0.0132, 0.003018
   60000,     6254,     8830,     9066,    11797, 1463.968, -908.610,   -500,   2464,  -2464,   785,   -255,  -1058,  17.748,  17.723, 912, 0.09378, 0.1018, 0.01589, 0.02106, 0.03123, -0.07145,   0.869,   0.869,   1.131,   1.131,   0.600,   0.596,   0.847,   0.854,  17.748,  17.348,  17.723,  17.739, 0.002122, -0.000658, -0.002548, 0.001639, 0.001378, -0.001934, 0.0002991, 0.1134, -0.05934, 0.08741, 0.03779, 0.08664, 0.07903, -0.002192, 0.01289, -0.007389, 0.109, -0.1333, 0.09722, 0.002518, 0.01769, -0.008886
   70001,     8173,    10716,    11032,    13763, -233.033, -610.833,   4119,    189,  -3630, 10209,  -2552, -13885,  18.397,  18.079, 912, 0.09096, 0.1022, 0.01521, 0.02949, 0.005064, -0.1078,   1.058,   1.058,   1.319,   1.319,   0.784,   0.774,   1.027,   1.035,  18.397,  17.842,  18.079,  18.069, -0.0002543, 2.13e-005, -0.002522, 0.001912, -0.001413, 0.002389, 0.003543, 0.1115, -0.05971, 0.06414, 0.01163, 0.06302, 0.05852, -0.003107, -0.009721, -0.00181, 0.2062, -0.09053, 0.08041, 0.02718, -0.0702, 0.05902
   80000,    10037,    12606,    12998,    15729,  63.410, -391.554,    965,  -2393,  -3388,  4346,   1219,  -9570,  17.870,  18.127, 912, 0.08887, 0.1025, 0.01451, 0.01736, -0.04296, -0.1352,   1.246,   1.246,   1.508,   1.508,   0.962,   0.956,   1.209,   1.218,  17.870,  18.154,  18.127,  18.339, 0.000286, -0.0002226, -0.002693, 0.002302, -0.1759, -0.01744, 0.1718, 0.06422, -0.02498, 0.123, 0.01149, 0.04118, 0.03982, -0.08511, -0.04059, 0.1098, 0.1977, 0.1159, 0.08012, 0.01039, -0.0264, 0.03386
   90001,    11942,    14531,    14965,    17695, -2003.774, -959.325,   -646,  -4604,  -2561, -2369,   1044,  -3769,  18.269,  18.455, 912, 0.0869, 0.1026, 0.01531, 0.01836, -0.03892, -0.1358,   1.435,   1.435,   1.696,   1.696,   1.145,   1.138,   1.393,   1.402,  18.269,  18.246,  18.455,  18.389, -8.802e-005, -0.001916, -0.002306, 0.001347, -0.1078, 0.02103, 0.1741, 0.1009, -0.0123, 0.03694, -0.06705, 0.04395, 0.08528, 0.003132, -0.1424, 0.1326, 0.1832, 0.04983, 0.06013, -0.07647, -0.01575, 0.1333
