"% V-rep data recorded 03/13/17 03:23:23 "
"% FREQ =   9.425 "
"% PHASE =   0.000 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,       34,      -21,        0,        0, -62.507,   0.507, 0,0,0, 0,0,0,   0.321,  -0.207, 912, 0.1, 0.1, 0.02949, 0.004263, -0.0003139, -0.0004015,   0.000,   0.000,   0.000,   0.000,   0.003,  -0.002,  -0.002,   0.002,   0.321,  -0.189,  -0.207,   0.176, 0.002784, -0.002847, -0.004393, 0.004394, 0.0007433, -0.001328, 0.0002918, -3.82e-005, 0.001542, 0.0001323, 0.0004455, -0.003059, -0.001429, 0.003328, 0.005202, -0.0001291, 5.145e-005, -0.0002708, -0.002237, -0.0002167, -0.002087, -0.0009309
   10000,      398,      352,      984,      984,  -2.850, -74.916,      0,      0,      0,     0,      1,  -4100,   3.490,   3.580, 912, 0.1, 0.1, 0.02802, 0.004768, -0.0005088, -0.0004576,   0.094,   0.094,   0.094,   0.094,   0.038,   0.035,   0.034,   0.039,   3.490,   3.733,   3.580,   3.746, 0.0006051, -0.0006079, -0.002968, 0.002893, -0.0002707, 0.00134, -0.0005637, -0.0003617, -0.000158, -0.0002418, 0.002221, 0.00246, 0.002311, -0.002045, -0.003546, -0.001695, -0.0004592, -0.0006747, 0.0001617, 0.001997, 0.004175, 0.001264
   20000,     1036,      974,     1967,     1967, -10.649, -21.904,     48,    -18,     -5,    -5,     55,  -1995,   6.116,   5.963, 912, 0.1, 0.1, 0.02557, 0.004462, -0.0003256, -0.0004266,   0.188,   0.188,   0.188,   0.188,   0.099,   0.095,   0.093,   0.099,   6.116,   5.942,   5.963,   5.952, 0.001039, -0.001049, -0.002355, 0.002333, 0.0001124, 0.0004614, 0.0002277, -0.0003481, -0.0007645, -0.0002103, -2.392e-005, 0.001096, 0.0002047, -0.001198, -0.003716, -0.0008125, 0.0003938, 0.0007427, -0.0001929, 0.0007487, -0.002505, 0.0007306
   30000,     1777,     1733,     2950,     2950,   3.475,  25.745,    -28,     18,      3,   -63,    -57,    -35,   7.101,   7.274, 912, 0.1001, 0.1, 0.02214, 0.005241, -3.981e-005, -0.0003165,   0.283,   0.283,   0.283,   0.283,   0.170,   0.168,   0.166,   0.172,   7.101,   7.306,   7.274,   7.335, 0.00123, -0.001227, -0.002328, 0.002354, 0.0004922, -0.0002022, 0.0003379, 5.26e-006, -0.0005562, 5.477e-005, -0.00133, -7.55e-005, -0.001705, 0.0009709, 0.0009201, 0.0005746, 0.0002687, 0.0001401, 0.0002439, -0.001077, -0.0007792, -0.001047
   40000,     2617,     2574,     3933,     3933, -3642.753, -832.874,     74,     27,     11,   -38,     -8,    -31,   8.061,   8.061, 912, 0.09994, 0.09998, 0.01795, -0.01525, 0.003483, -0.003153,   0.377,   0.377,   0.377,   0.377,   0.251,   0.250,   0.247,   0.254,   8.061,   8.210,   8.061,   8.163, -7.067e-005, -0.003572, -0.002741, 0.001908, -0.0002761, 0.001858, 0.001278, -0.07864, -0.0001646, 0.1061, -0.001709, 0.004121, 0.001207, 0.005534, 0.004011, -0.00332, -0.3577, 0.06426, 0.3548, 0.001637, 0.001398, -0.003679
   50001,     3500,     3438,     4916,     4916, -6398.336, -3427.785,  -1923,    331,   -266,   -27,     -1,      1,   8.463,   8.286, 912, 0.09763, 0.1007, 0.01574, -0.02332, 0.03657, -0.02496,   0.471,   0.471,   0.471,   0.471,   0.336,   0.335,   0.330,   0.339,   8.463,   8.525,   8.286,   8.565, -0.001511, -0.004887, -0.003632, 0.0002046, 0.005269, -0.00768, -0.0104, -0.4768, -0.007497, 0.6854, -0.2535, -0.04577, 0.2936, 0.00247, -0.01286, 0.004788, -0.5631, 0.2102, 0.6323, 0.003439, -0.007368, 0.004925
   60000,     4462,     4388,     5899,     5899, 1391.161, -1963.153,   -767,   3104,  -2049,   638,   -170,   -844,   9.218,   9.112, 912, 0.09384, 0.1011, 0.01555, 0.02233, 0.05109, -0.0419,   0.565,   0.565,   0.565,   0.565,   0.428,   0.424,   0.421,   0.428,   9.218,   8.888,   9.112,   8.909, 0.002767, -0.001375, -0.001953, -1.049e-005, 0.002536, 0.004731, 0.005794, -0.1561, -0.1397, 0.3776, -0.0008181, 0.01132, 0.001719, -0.001278, 0.01111, -0.009884, 0.1204, -0.1891, 0.1581, -0.1669, 0.001813, 0.233
   70001,     5432,     5359,     6882,     6882, 1045.162, 582.844,   4245,   1474,  -1435,  8638,  -2208, -11787,   9.304,   9.304, 912, 0.09044, 0.1011, 0.0156, -4.295e-005, 0.03492, -0.04425,   0.660,   0.660,   0.660,   0.660,   0.521,   0.516,   0.514,   0.520,   9.304,   9.138,   9.304,   9.201, 0.00115, -0.0001052, -0.001108, 0.001691, -0.001676, 0.0006768, -0.001027, 0.1463, -0.1038, 0.1081, 0.01567, 0.0264, 0.02809, 3.112e-005, 0.001484, -0.0003871, 0.1645, 0.05827, 0.1039, 0.008342, -0.002007, 0.02002
   80000,     6404,     6340,     7865,     7865, 1169.152, 1347.806,  -2033,  -1603,   -328,  7009,   2415, -12576,   9.318,   9.411, 912, 0.08776, 0.1012, 0.01533, -0.002511, -0.002186, -0.04791,   0.754,   0.754,   0.754,   0.754,   0.614,   0.608,   0.608,   0.614,   9.318,   9.295,   9.411,   9.325, 0.001915, -0.0007455, -0.001584, 0.002932, -0.001853, -0.001063, -0.001811, 0.1778, -0.06391, 0.07864, 0.003122, 0.009116, 0.005218, 0.0001029, -0.002734, 0.002366, 0.1531, 0.0747, 0.09251, -0.002025, -0.0005577, -0.004
   90001,     7380,     7314,     8848,     8848, 1341.269, 1987.003,    -77,  -3489,   -348,  -813,    254,  -5862,   9.357,   9.336, 912, 0.0857, 0.1013, 0.01472, 0.002609, -0.05382, -0.05074,   0.848,   0.848,   0.848,   0.848,   0.707,   0.704,   0.701,   0.708,   9.357,   9.520,   9.336,   9.417, 0.001715, -0.0003737, -0.001367, 0.003354, -0.1269, -0.001207, 0.1259, 0.1766, -0.05599, 0.06735, 0.00379, -0.001703, -5.495e-005, -0.02416, 0.001769, 0.02701, 0.1624, 0.01694, 0.0806, -0.002337, 0.001091, -0.001073
