"% V-rep data recorded 03/13/17 01:26:56 "
"% FREQ =   9.425 "
"% PHASE =   4.451 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,    -2073,      -23,   -19114,        0, 224.355,   3.052, 0,0,0, 0,0,0, -19.875,  -0.223, 912, 0.09996, 0.1, 0.02949, 0.004439, -0.0002769, -0.001699,  -1.833,  -1.833,   0.000,   0.000,  -0.199,  -0.202,  -0.002,   0.002, -19.875, -20.201,  -0.223,   0.166, 0.002957, -0.002732, -0.004378, 0.004381, 0.0007174, -0.001461, 0.000268, -1.538e-005, 0.001466, 0.0001077, 0.0003999, -0.003023, -0.001462, 0.0003456, 0.004563, -0.001665, 0.002044, 6.26e-005, -0.002506, -0.004117, -0.002842, -0.003632
   10000,    -4159,      352,   -18131,      984,  47.913, -77.470,      0,      0,      0,     0,      1,  -4100, -20.007,   3.588, 912, 0.09993, 0.1, 0.02802, 0.003354, -0.0005867, -0.003137,  -1.738,  -1.738,   0.094,   0.094,  -0.399,  -0.403,   0.034,   0.039, -20.007, -20.063,   3.588,   3.749, 0.0004236, -0.0003757, -0.002951, 0.002873, -0.0002646, 0.001458, -0.0004622, -0.0004139, -7.366e-005, -0.0001437, 0.002202, 0.002612, 0.002352, -0.002318, -0.00481, -0.001781, 0.0005439, -0.0009662, 0.000733, 0.001202, 0.003583, 0.0004281
   20000,    -6226,      974,   -17148,     1967,  38.268, -26.945,   -101,    -29,   -134,   184,     84,  -1984, -19.815,   5.966, 912, 0.0999, 0.09999, 0.02559, 0.0001424, -0.0004491, -0.004624,  -1.644,  -1.644,   0.188,   0.188,  -0.597,  -0.603,   0.093,   0.099, -19.815, -20.073,   5.966,   5.954, 0.000583, -0.0005447, -0.002346, 0.002319, 0.000204, 0.0006017, 0.0003214, -0.0003317, -0.0006469, -0.0001857, 3.331e-005, 0.001218, 0.0002526, -0.0009442, -0.003477, -0.0008299, 0.0003587, 0.0007499, -0.0003379, 0.002718, -0.001098, 0.002083
   30000,    -8332,     1733,   -16165,     2950, -55.269,  30.227,   -301,     12,   -139,   -47,    -56,    -74, -20.192,   7.280, 912, 0.09988, 0.09997, 0.02217, -0.002532, -0.0002605, -0.006104,  -1.550,  -1.550,   0.283,   0.283,  -0.799,  -0.804,   0.166,   0.172, -20.192, -20.060,   7.280,   7.338, 0.0004961, -0.0005514, -0.002356, 0.002386, 0.000492, -0.0004781, 0.0003984, 0.0001087, -0.0005973, -2.267e-005, -0.001194, -0.00059, -0.001694, 0.001706, 0.002814, 0.0007141, -0.0003546, -1.449e-005, -0.0005354, 0.0009424, -0.001872, 0.0004692
   40000,   -10421,     2570,   -15182,     3933, 102.619, -763.175,   -251,     17,   -138,   -20,      3,    -62, -20.023,   8.025, 912, 0.09983, 0.09998, 0.01784, 0.002758, 0.0003077, -0.006649,  -1.456,  -1.456,   0.377,   0.377,  -0.999,  -1.004,   0.246,   0.254, -20.023, -19.979,   8.025,   8.145, 0.001452, -0.00135, -0.002672, 0.001909, 0.001114, -0.0007932, -0.001488, -0.08278, -0.008225, 0.1113, 0.0002772, -0.001064, -0.001715, 0.001015, -0.001689, 0.001509, -0.00119, -0.0006286, 0.0004185, -0.001151, -6.196e-005, -0.001165
   50001,   -11976,     3444,   -14199,     4916, -4837.619, -4511.874,    497,     57,    -51,   -33,      9,    -10, -14.913,   8.378, 912, 0.09912, 0.09994, 0.01411, 0.01728, 0.02096, 0.002296,  -1.361,  -1.361,   0.471,   0.471,  -1.148,  -1.145,   0.330,   0.339, -14.913, -14.142,   8.378,   8.531, -0.002188, -0.00265, -0.004521, 9.597e-006, 0.001961, 0.004314, -0.0001006, -0.4151, -0.1198, 0.5817, 0.0006975, 0.00765, 0.005579, 0.002507, 0.006558, -0.01166, -0.7866, 0.09051, 0.7163, 0.002125, 0.009116, -0.007667
   60000,   -12475,     4387,   -13216,     5899, -1960.083, -738.773,   1351,   1949,    841,   100,     42,   -228,  -4.786,   9.038, 912, 0.09647, 0.1001, 0.01474, 0.02832, 0.05377, 0.01487,  -1.267,  -1.267,   0.565,   0.565,  -1.196,  -1.194,   0.421,   0.429,  -4.786,  -4.850,   9.038,   8.986, 0.0004969, -0.002457, -0.001705, 0.0009662, 0.003201, -0.008878, -0.009346, -0.3069, -0.06159, 0.4588, -0.4355, -0.0574, 0.507, 0.002649, -0.005028, 0.0008058, -0.5812, 0.3498, 0.6262, 0.01103, -0.004657, 0.002074
   70001,   -12378,     5362,   -12233,     6882,  82.348, 611.963,   1043,   3078,   1202,  2422,    128,  -6224,   0.937,   9.355, 912, 0.0937, 0.1005, 0.01593, 0.05162, 0.07384, 0.02225,  -1.173,  -1.173,   0.660,   0.660,  -1.187,  -1.187,   0.514,   0.521,   0.937,   0.714,   9.355,   9.215, 0.001875, -0.001792, -0.001207, 0.001819, -7.587e-005, 0.001745, -0.0002168, 0.113, -0.006442, 0.07493, 0.007542, 0.01293, 0.01767, -0.0008427, 0.001117, 3.185e-005, 0.009612, -0.02229, 0.04153, 0.02773, -0.0158, 0.02065
   80000,   -11921,     6337,   -11250,     7865, -17.382, 610.852,   2211,   1853,    811,  8418,  -1487, -21864,   4.373,   9.339, 912, 0.09135, 0.1006, 0.01651, 0.05901, 0.0795, 0.02839,  -1.079,  -1.079,   0.754,   0.754,  -1.143,  -1.145,   0.607,   0.614,   4.373,   4.195,   9.339,   9.280, 0.001562, -0.00158, -0.002036, 0.002647, 0.0009676, 0.001774, 0.003097, 0.07683, -0.05546, 0.06306, -0.001747, 0.001388, -0.001825, -0.002415, 0.0007327, -0.003609, 0.007608, -0.03845, 0.06237, 0.04768, -0.0433, 0.03355
   90001,   -11269,     7312,   -10267,     8848, -170.256, 679.486,    704,    517,    628,  1173,   -695,  -6635,   6.257,   9.357, 912, 0.08935, 0.1005, 0.01638, 0.04936, 0.07205, 0.03227,  -0.984,  -0.984,   0.848,   0.848,  -1.080,  -1.082,   0.701,   0.707,   6.257,   6.229,   9.357,   9.382, 0.001587, -0.001758, -0.002171, 0.00285, 0.0001669, 0.0001207, 0.0007243, 0.07385, -0.04622, 0.05635, -0.001488, 6.357e-005, -0.002568, -0.0007926, 0.0004978, -0.0008482, -0.01341, 0.02246, 0.03306, 0.0323, -0.004525, 0.02422
