"% V-rep data recorded 03/13/17 01:56:27 "
"% FREQ =   9.425 "
"% PHASE =   5.760 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,    -2003,      -23,    -5461,        0, 191.502,   2.998, 0,0,0, 0,0,0, -19.208,  -0.223, 912, 0.09996, 0.1, 0.02949, 0.004469, -0.0002709, -0.001665,  -0.524,  -0.524,   0.000,   0.000,  -0.192,  -0.195,  -0.002,   0.002, -19.208, -19.505,  -0.223,   0.166, 0.002963, -0.002772, -0.004378, 0.004381, 0.0007233, -0.001455, 0.0002608, -1.344e-005, 0.001464, 0.0001049, 0.0004031, -0.003033, -0.001463, 0.0007081, 0.004693, -0.001685, 0.001755, 5.773e-005, -0.002444, -0.003801, -0.002825, -0.003541
   10000,    -2980,      351,    -4478,      984, -64.424, -77.444,      0,      0,      0,     0,      1,  -4100,  -9.363,   3.587, 912, 0.09995, 0.1, 0.02802, 0.004453, -0.0005535, -0.002422,  -0.429,  -0.429,   0.094,   0.094,  -0.286,  -0.288,   0.034,   0.039,  -9.363,  -9.304,   3.587,   3.749, 0.0008863, -0.0009508, -0.002946, 0.002868, -0.000234, 0.00144, -0.0005157, -0.0003922, -0.0001027, -0.0001941, 0.002238, 0.002543, 0.002326, -0.001184, -0.003766, -0.001378, -0.0003654, -0.001052, 0.00097, 0.002505, 0.004498, 0.0009809
   20000,    -3160,      974,    -3495,     1967, -57.766, -25.620,     -1,    -26,    -71,   182,     86,  -1983,  -1.729,   5.966, 912, 0.09996, 0.1, 0.02557, 0.004276, -0.000381, -0.002848,  -0.335,  -0.335,   0.188,   0.188,  -0.303,  -0.308,   0.093,   0.099,  -1.729,  -1.943,   5.966,   5.954, 0.001185, -0.001243, -0.002348, 0.002322, 0.0002048, 0.0005068, 0.0002936, -0.000321, -0.0006936, -0.0002369, 4.814e-005, 0.001072, 0.0002386, -0.0001027, -0.002989, -0.0002398, -0.0003182, 0.0006996, -0.0004638, 0.003353, -0.001238, 0.002618
   30000,    -2918,     1733,    -2512,     2950, -76.493,  28.382,    -16,     17,    -39,  -141,    -78,    -56,   2.317,   7.277, 912, 0.09997, 0.1, 0.02213, 0.006096, -7.264e-005, -0.003069,  -0.241,  -0.241,   0.283,   0.283,  -0.280,  -0.282,   0.166,   0.172,   2.317,   2.525,   7.277,   7.337, 0.001185, -0.001262, -0.002342, 0.00237, 0.0004306, -0.0002841, 0.0003253, 9.574e-006, -0.0005478, 5.429e-005, -0.001302, -0.0002938, -0.001733, 0.001767, 0.001859, 0.001038, -0.0006226, 7.478e-005, -0.0005802, 0.0007286, -0.001581, 0.000586
   40000,    -2388,     2574,    -1529,     3933, -1734.266, -617.596,    171,     30,    -20,   -73,     -8,    -19,   5.085,   8.064, 912, 0.09995, 0.1, 0.0178, 0.004786, 0.001203, -0.003288,  -0.147,  -0.147,   0.377,   0.377,  -0.229,  -0.229,   0.247,   0.254,   5.085,   5.295,   8.064,   8.160, 0.00101, -0.002744, -0.002597, 0.00198, -0.0001504, -0.0007096, -0.0001606, -0.06596, -0.005852, 0.08805, -0.001225, -0.0001597, -0.000296, 0.002763, -0.0004345, -0.0003418, -0.1642, 0.006939, 0.1585, -0.0001904, 0.0002927, -0.002968
   50001,    -1681,     3445,     -546,     4916, -9417.290, -3023.748,   -123,    120,    -20,   -45,     -1,     24,   6.781,   8.356, 912, 0.0982, 0.1005, 0.01555, -0.03291, 0.03029, -0.01473,  -0.052,  -0.052,   0.471,   0.471,  -0.161,  -0.162,   0.330,   0.339,   6.781,   6.698,   8.356,   8.530, -0.003898, -0.005519, -0.003796, 0.0007724, 0.006628, -0.006333, -0.008209, -0.4994, -0.005023, 0.6958, -0.3544, -0.06053, 0.3955, 0.001539, -0.008624, -0.003193, -0.9058, 0.4222, 0.8916, 0.003454, 0.005645, -0.001401
   60000,     -822,     4392,      437,     5899, -1401.593, -2691.980,  -3547,   2720,  -1078,   148,    -27,   -319,   8.229,   9.076, 912, 0.09433, 0.1013, 0.0163, 0.01407, 0.06126, -0.03047,   0.042,   0.042,   0.565,   0.565,  -0.079,  -0.081,   0.421,   0.428,   8.229,   8.097,   9.076,   8.942, 0.0001866, -0.001588, -0.003263, 0.0005711, 0.003223, 0.003043, 0.0009868, -0.1998, -0.08255, 0.3749, 0.01933, 0.00691, 0.0279, 0.001781, 0.005248, -0.006559, -0.1203, -0.1578, 0.3012, 0.002354, 0.006627, -0.007745
   70001,       83,     5365,     1420,     6882, 821.326, 726.252,   4361,   2975,  -1344,  6787,  -2324, -12219,   8.680,   9.329, 912, 0.09067, 0.1016, 0.01676, 0.03325, 0.08458, -0.04038,   0.136,   0.136,   0.660,   0.660,   0.008,   0.004,   0.514,   0.520,   8.680,   8.577,   9.329,   9.207, 0.001689, -0.0008676, -0.001443, 0.00217, -0.002111, 0.001282, 0.0007034, 0.1012, -0.04251, 0.07056, -0.002181, 0.01958, 0.008717, 0.002036, 0.01022, -0.002724, 0.1301, -0.08951, 0.1302, 0.009846, -0.03037, 0.00875
   80000,     1004,     6314,     2403,     7865, 322.370, -750.047,   1728,   2244,   -820,  9404,    819, -16263,   8.829,   9.097, 912, 0.08773, 0.1017, 0.01686, 0.02786, 0.08496, -0.04421,   0.230,   0.230,   0.754,   0.754,   0.096,   0.094,   0.605,   0.613,   8.829,   8.915,   9.097,   9.248, 0.001106, -0.000784, -0.002176, 0.001426, -0.002357, 0.0004204, -0.001495, 0.1004, -0.02434, 0.0719, 0.03498, 0.07626, 0.06639, -0.001273, -0.0022, 0.0005941, 0.1235, -0.005606, 0.127, 0.02662, -0.0006545, 0.04955
   90001,     1956,     7298,     3387,     8848, 968.387, -569.254,   -505,     16,   -401,  -547,   1375,  -3115,   9.124,   9.437, 912, 0.08559, 0.1018, 0.01666, 0.02637, 0.05734, -0.04191,   0.325,   0.325,   0.848,   0.848,   0.187,   0.183,   0.700,   0.706,   9.124,   8.982,   9.437,   9.334, 0.001914, -0.0009457, -0.002278, 0.001708, -0.001391, 0.001199, 6.865e-005, 0.09921, -0.02927, 0.06797, 0.02386, 0.06396, 0.05569, -0.001606, -0.00295, -9.976e-005, 0.1327, -0.07654, 0.1176, 0.00621, 6.579e-005, 0.01458
