"% V-rep data recorded 03/13/17 01:41:56 "
"% FREQ =   9.425 "
"% PHASE =   5.149 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,    -2073,      -23,   -11832,        0, 224.355,   3.052, 0,0,0, 0,0,0, -19.875,  -0.223, 912, 0.09996, 0.1, 0.02949, 0.004439, -0.0002769, -0.001699,  -1.134,  -1.134,   0.000,   0.000,  -0.199,  -0.202,  -0.002,   0.002, -19.875, -20.201,  -0.223,   0.166, 0.002957, -0.002732, -0.004378, 0.004381, 0.0007174, -0.001461, 0.000268, -1.538e-005, 0.001466, 0.0001077, 0.0003999, -0.003023, -0.001462, 0.0003456, 0.004563, -0.001665, 0.002044, 6.26e-005, -0.002506, -0.004117, -0.002842, -0.003632
   10000,    -4159,      352,   -10849,      984,  47.913, -77.470,      0,      0,      0,     0,      1,  -4100, -20.007,   3.588, 912, 0.09993, 0.1, 0.02802, 0.003354, -0.0005867, -0.003137,  -1.040,  -1.040,   0.094,   0.094,  -0.399,  -0.403,   0.034,   0.039, -20.007, -20.063,   3.588,   3.749, 0.0004236, -0.0003757, -0.002951, 0.002873, -0.0002646, 0.001458, -0.0004622, -0.0004139, -7.366e-005, -0.0001437, 0.002202, 0.002612, 0.002352, -0.002318, -0.00481, -0.001781, 0.0005439, -0.0009662, 0.000733, 0.001202, 0.003583, 0.0004281
   20000,    -6193,      974,    -9866,     1967,  20.185, -26.893,   -101,    -29,   -134,   184,     84,  -1984, -19.500,   5.966, 912, 0.0999, 0.09999, 0.02559, 0.0001848, -0.0004431, -0.00461,  -0.946,  -0.946,   0.188,   0.188,  -0.594,  -0.600,   0.093,   0.099, -19.500, -19.696,   5.966,   5.954, 0.0006154, -0.0005952, -0.002346, 0.002319, 0.0002116, 0.0006021, 0.0003142, -0.0003289, -0.0006503, -0.0001898, 3.69e-005, 0.001213, 0.0002502, -0.0007681, -0.003361, -0.0008945, 0.0002008, 0.0007485, -0.0002654, 0.002851, -0.001073, 0.002047
   30000,    -7268,     1733,    -8883,     2950, -159.662,  31.871,   -297,     13,   -138,   -47,    -56,    -74, -10.302,   7.281, 912, 0.09989, 0.09998, 0.02216, -0.0002862, -0.0002188, -0.005551,  -0.852,  -0.852,   0.283,   0.283,  -0.697,  -0.700,   0.166,   0.172, -10.302, -10.030,   7.281,   7.338, 0.001006, -0.001166, -0.002356, 0.002388, 0.000519, -0.0005343, 0.0003281, 0.0001329, -0.0006284, -9.846e-005, -0.001154, -0.000671, -0.001748, 0.00263, 0.003893, 0.0007503, -0.0011, -0.0001394, -0.0004057, 0.001603, -0.001445, 0.0008626
   40000,    -7521,     2580,    -7900,     3933,  -6.646, -677.581,    -44,     21,    -88,   -22,      3,    -62,  -2.427,   8.118, 912, 0.09988, 0.1, 0.01779, 0.008321, 0.0002904, -0.005463,  -0.757,  -0.757,   0.377,   0.377,  -0.721,  -0.723,   0.247,   0.253,  -2.427,  -2.276,   8.118,   8.135, 0.002092, -0.002099, -0.002762, 0.002084, 0.001079, -0.0007128, -0.001384, -0.07356, -0.007839, 0.0984, 0.0003477, -0.0007378, -0.001726, 0.001771, -0.0009482, 0.001537, -0.001446, 0.000228, 0.0003174, -0.0009291, 0.0004306, -0.0009441
   50001,    -7278,     3488,    -6917,     4916, -8377.274, -3978.385,    808,     53,      9,   -98,     -8,     36,   2.329,   8.702, 912, 0.09889, 0.1, 0.01459, -0.02886, 0.02739, -0.001469,  -0.663,  -0.663,   0.471,   0.471,  -0.698,  -0.701,   0.334,   0.340,   2.329,   2.136,   8.702,   8.610, -0.004373, -0.004004, -0.00517, 0.001192, 0.007003, -0.001779, -0.001436, -0.4697, -0.07204, 0.6638, -0.1882, -0.008794, 0.2042, -0.0007945, 0.008486, -0.01345, -0.9482, 0.2452, 0.8805, 0.00149, 0.01443, -0.00905
   60000,    -6775,     4388,    -5934,     5899, -3165.574, -2270.433,  -3504,   2526,    374,    45,     28,   -136,   4.825,   8.630, 912, 0.09557, 0.1005, 0.01584, 0.007814, 0.05578, 0.0004441,  -0.569,  -0.569,   0.565,   0.565,  -0.650,  -0.650,   0.421,   0.429,   4.825,   5.146,   8.630,   8.942, -0.0003779, -0.002788, -0.003981, 0.00171, 0.001002, -0.001062, -0.006389, -0.3148, -0.05747, 0.4913, -0.2175, -0.04459, 0.3012, 0.003773, -0.01204, 0.002203, -0.4126, 0.0961, 0.4984, 0.004884, -0.004623, -0.003504
   70001,    -6045,     5357,    -4951,     6882, 336.718, 340.191,   3435,   2672,    274,  3580,   -819,  -8430,   6.996,   9.292, 912, 0.09207, 0.1008, 0.01711, 0.03014, 0.08524, 0.006546,  -0.475,  -0.475,   0.660,   0.660,  -0.580,  -0.582,   0.514,   0.521,   6.996,   6.774,   9.292,   9.183, 0.002468, -0.002131, -0.001292, 0.001632, -0.001966, 0.00139, -0.001179, 0.04759, 0.01019, 0.04606, -0.0002986, 0.006776, 0.009937, 0.0009502, 0.00643, -0.001641, 0.03789, -0.05443, 0.09607, 0.003615, -0.01969, -5.446e-005
   80000,    -5209,     6334,    -3968,     7865, -182.524, 485.861,   2091,   2766,    690, 10461,    -49, -22388,   8.010,   9.370, 912, 0.08893, 0.101, 0.01773, 0.04074, 0.1048, 0.01427,  -0.380,  -0.380,   0.754,   0.754,  -0.499,  -0.504,   0.607,   0.614,   8.010,   7.829,   9.370,   9.329, 0.001273, -0.001456, -0.00176, 0.002246, -0.000335, 0.0003963, 0.0008314, 0.06377, -0.008983, 0.05414, 0.0001372, 0.002704, 0.005841, -0.0007479, 0.002445, -0.002162, 0.02832, -0.05912, 0.08189, 0.02129, 0.0003966, 0.02397
   90001,    -4323,     7311,    -2985,     8848, -53.392, -916.165,   1002,   1833,    810,  1051,    385,  -4101,   8.502,   9.368, 912, 0.08623, 0.101, 0.01774, 0.03505, 0.1087, 0.02583,  -0.286,  -0.286,   0.848,   0.848,  -0.414,  -0.419,   0.701,   0.707,   8.502,   8.476,   9.368,   9.306, 0.001185, -0.001239, -0.00258, 0.001664, 0.0005681, 7.128e-005, 0.001018, 0.0538, -0.01664, 0.05028, 0.02527, 0.05634, 0.06234, -0.0014, -0.002613, 0.0005887, 0.02736, -0.002798, 0.08211, 0.03083, -0.01909, 0.0343
