"% V-rep data recorded 02/06/17 07:55:34 "
"% FREQ =   9.425 "
"% PHASE =   4.102 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,    -2048,      -28,   -22755,        0, 241.656,  -2.276, 0,0,0, 0,0,0, -19.644,  -0.270, 912, 0.09996, 0.1, 0.02949, 0.004601, -0.0002672, -0.001677,  -2.182,  -2.182,   0.000,   0.000,  -0.196,  -0.202,  -0.003,   0.002, -19.644, -20.236,  -0.270,   0.197, 0.001139, -0.0008972, -0.004715, 0.004713, 0.0006716, -0.001616, 0.0002298, -8.677e-005, 0.001981, 0.0002337, 0.0005467, -0.003157, -0.001336, 0.0003062, 0.004367, -0.001307, 0.002179, -0.000797, -0.002525, -0.004271, -0.002827, -0.003763
   10000,    -4106,      352,   -21772,      984,  19.003, -72.657,      0,      0,      0,     0,      1,  -4100, -19.723,   3.638, 912, 0.09993, 0.1, 0.02802, 0.003558, -0.0006146, -0.003088,  -2.087,  -2.087,   0.094,   0.094,  -0.394,  -0.403,   0.034,   0.040, -19.723, -20.019,   3.638,   3.774, -0.00205, 0.00207, -0.002249, 0.002176, -0.0001847, 0.001613, -0.0003808, -0.0002859, -0.0006883, -0.0004162, 0.002101, 0.002758, 0.002179, -0.002266, -0.004249, -0.001902, 0.0003821, 0.0004549, 0.0004873, 0.001383, 0.003954, 0.0006178
   20000,    -6204,      974,   -20789,     1967,  28.139, -22.531,    -97,    -32,   -132,   187,     85,  -1982, -20.114,   5.962, 912, 0.0999, 0.09999, 0.02559, 0.0003536, -0.0005291, -0.004555,  -1.993,  -1.993,   0.188,   0.188,  -0.595,  -0.602,   0.093,   0.099, -20.114, -19.952,   5.962,   5.975, -0.0009818, 0.00101, -0.002205, 0.002182, 0.0001967, 0.0005122, 0.0003613, -0.0003006, -0.001096, -0.0001115, -0.0001436, 0.001122, 0.0002162, -0.0009008, -0.003641, -0.001181, 1.119e-005, 8.489e-005, -2.239e-005, 0.002885, -0.001723, 0.001901
   30000,    -8278,     1735,   -19806,     2950, -56.715,  27.170,   -300,      8,   -137,   -48,    -59,    -80, -19.891,   7.297, 912, 0.09988, 0.09997, 0.02217, -0.002229, -0.0003649, -0.005966,  -1.899,  -1.899,   0.283,   0.283,  -0.794,  -0.802,   0.166,   0.172, -19.891, -20.015,   7.297,   7.294, -0.0005003, 0.0004436, -0.001952, 0.00198, 0.0004723, -0.0002174, 0.0003321, 6.042e-005, -0.0003733, -8.518e-006, -0.001134, -0.00037, -0.001593, 0.001755, 0.002754, 0.0006132, -0.0001207, 0.001018, -0.0005562, 0.0007783, -0.002092, 0.0004424
   40000,   -10353,     2580,   -18823,     3933,  96.180, -774.515,   -242,     15,   -132,   -20,      6,    -59, -19.888,   8.099, 912, 0.09983, 0.09998, 0.01784, 0.003426, 0.000193, -0.006426,  -1.805,  -1.805,   0.377,   0.377,  -0.993,  -1.002,   0.247,   0.254, -19.888, -19.980,   8.099,   8.169, 0.0003974, -0.0003012, -0.002823, 0.002048, 0.001086, -0.001018, -0.001551, -0.08339, -0.008438, 0.1118, 0.000395, -0.001052, -0.001681, 0.001027, -0.001712, 0.001816, -0.001076, -0.001576, 0.0005939, -0.001295, 0.0002273, -0.001262
   50001,   -12443,     3437,   -17840,     4916, -4291.429, -4469.119,    531,     56,    -43,   -33,      8,    -10, -20.043,   8.219, 912, 0.09913, 0.09994, 0.01408, 0.01994, 0.02044, 0.002544,  -1.710,  -1.710,   0.471,   0.471,  -1.193,  -1.203,   0.329,   0.339, -20.043, -20.108,   8.219,   8.495, -0.002795, -0.001496, -0.004314, -0.0001546, 0.002477, 0.003872, -0.0006267, -0.4125, -0.1227, 0.5795, 0.0009068, 0.006716, 0.005156, 0.001479, 0.005388, -0.01087, -0.7479, 0.08261, 0.6793, 0.001674, 0.008609, -0.007471
   60000,   -14261,     4387,   -16857,     5899, -1116.196, -354.188,   1538,   1911,    843,    97,     37,   -233, -17.425,   9.109, 912, 0.09656, 0.1001, 0.01449, 0.03485, 0.05423, 0.01525,  -1.616,  -1.616,   0.565,   0.565,  -1.367,  -1.366,   0.421,   0.428, -17.425, -16.330,   9.109,   8.926, 0.0001173, -0.001234, -0.0005647, 0.0002105, 0.001854, -0.006991, -0.008047, -0.2799, -0.05765, 0.4308, -0.4178, -0.05327, 0.4647, 0.003477, -0.003908, 0.0006867, -0.583, 0.392, 0.6422, 0.01807, -0.009129, 0.009803
   70001,   -14894,     5360,   -15874,     6882, 172.935, 333.032,   1407,   3169,   1222,  2402,    187,  -6107,  -6.073,   9.328, 912, 0.09397, 0.1006, 0.01555, 0.05462, 0.07175, 0.02206,  -1.522,  -1.522,   0.660,   0.660,  -1.428,  -1.427,   0.514,   0.520,  -6.073,  -6.103,   9.328,   9.204, 0.0007851, -0.0006121, -0.001518, 0.001851, 0.0001329, 0.0003022, -0.0002488, 0.1109, 0.005087, 0.09703, 0.01328, 0.0158, 0.02855, -0.001068, 0.0009255, -0.0006968, 0.01326, -0.01937, 0.05871, 0.05308, -0.04573, 0.03526
   80000,   -14893,     6341,   -14891,     7865, 121.650, 823.726,   1877,   1618,    740,  8054,  -1645, -21017,   0.015,   9.401, 912, 0.09186, 0.1008, 0.01605, 0.06061, 0.07075, 0.02417,  -1.428,  -1.428,   0.754,   0.754,  -1.428,  -1.428,   0.608,   0.614,   0.015,  -0.024,   9.401,   9.379, 0.0005721, -0.0004504, -0.001905, 0.002729, 0.0009289, 0.001053, 0.002499, 0.09004, -0.0483, 0.06989, -0.002786, -0.0007102, -0.004642, -0.002106, 0.0007133, -0.002801, 0.001877, -0.02071, 0.02524, 0.06238, -0.04951, 0.041
   90001,   -14495,     7317,   -13908,     8848, -166.138, 686.138,    559,   -105,    239,   825,  -1192,  -7128,   3.812,   9.357, 912, 0.09005, 0.1008, 0.01585, 0.05466, 0.05589, 0.02102,  -1.333,  -1.333,   0.848,   0.848,  -1.390,  -1.391,   0.701,   0.708,   3.812,   3.673,   9.357,   9.368, 0.0005941, -0.0007602, -0.00213, 0.002816, 0.0001142, 0.0006652, 0.001097, 0.08334, -0.04943, 0.06198, -0.001231, 0.0008924, -0.001752, -0.001215, 4.503e-005, -0.001717, -0.04706, -0.002067, 0.042, 0.03882, -0.000222, 0.02483
