"% V-rep data recorded 03/13/17 00:57:34 "
"% FREQ =   9.425 "
"% PHASE =   1.571 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
       0,     2099,      -21,    16385,        0, -346.250,  -2.007, 0,0,0, 0,0,0,  20.116,  -0.208, 912, 0.1, 0.1, 0.02951, 0.002411, -0.0002508, 0.0008233,   1.571,   1.571,   0.000,   0.000,   0.201,   0.197,  -0.002,   0.002,  20.116,  19.732,  -0.208,   0.175, 0.002714, -0.00306, -0.004393, 0.004391, 0.0007398, -0.001136, 0.0003931, -5.657e-005, 0.001637, 0.0002419, 0.0004556, -0.003019, -0.001285, 0.00655, 0.004489, 0.0009629, -0.001763, -0.0002374, -0.002579, 0.003955, -0.003158, 0.001218
   10000,     4182,      352,    17368,      984,  25.871, -72.904,      0,      0,      0,     0,      1,  -4100,  19.971,   3.581, 912, 0.1001, 0.09999, 0.02804, -0.0001148, -0.0004849, 0.001555,   1.665,   1.665,   0.094,   0.094,   0.401,   0.397,   0.034,   0.039,  19.971,  19.939,   3.581,   3.746, 4.356e-005, -1.768e-005, -0.002967, 0.002894, -0.000322, 0.001257, -0.0006026, -0.0003838, -0.0001929, -0.0002669, 0.002181, 0.002376, 0.002315, -0.001461, -0.004469, -0.0008495, -0.0008041, -0.0004859, -0.001044, 0.001132, 0.004073, 0.0004008
   20000,     6281,      974,    18351,     1967,  -1.511, -21.242,   -237,    -21,     69,  -195,     27,  -2038,  20.125,   5.962, 912, 0.1001, 0.09996, 0.02562, -0.005063, -0.0003413, 0.002206,   1.759,   1.759,   0.188,   0.188,   0.602,   0.596,   0.093,   0.099,  20.125,  19.918,   5.962,   5.952, 0.0003491, -0.0003506, -0.002343, 0.002321, 9.469e-005, 0.0005963, 0.0002174, -0.0003915, -0.000734, -0.0001647, -0.0001397, 0.001417, 0.0001614, -0.00248, -0.004176, -0.001865, 0.001006, 0.000844, -7.363e-005, -0.001021, -0.002707, -0.001186
   30000,     8346,     1733,    19334,     2950,  68.439,  25.862,   -464,     15,     62,    -1,    -36,    -55,  19.803,   7.279, 912, 0.1002, 0.09994, 0.02222, -0.009345, -0.0001897, 0.002748,   1.854,   1.854,   0.283,   0.283,   0.800,   0.795,   0.166,   0.172,  19.803,  19.938,   7.279,   7.336, 0.0006074, -0.0005389, -0.002345, 0.002371, 0.0006178, -0.000396, 0.0004695, 0.0001369, -0.0005582, -2.873e-005, -0.001188, -0.0003274, -0.001726, -0.0004515, 0.002546, -0.001636, 0.001257, 0.0001551, 0.0008358, -0.001652, -0.002263, -0.001738
   40000,    10434,     2566,    20317,     3933, -431.876, -916.975,   -401,     16,     52,   -12,      3,    -69,  20.016,   7.979, 912, 0.1002, 0.09994, 0.01791, -0.005846, 0.0009846, 0.003545,   1.948,   1.948,   0.377,   0.377,   1.000,   0.996,   0.246,   0.253,  20.016,  20.114,   7.979,   8.135, 0.001017, -0.001449, -0.002763, 0.001846, 0.001112, -0.001272, -0.00132, -0.09758, -0.01068, 0.1307, 0.0002388, -0.001341, -0.001541, 0.0006262, -0.001576, 0.0007237, -0.04622, -0.008376, 0.05755, -0.000449, -0.0002425, -0.0001974
   50001,    12535,     3450,    21300,     4916, -872.611, -5162.350,    329,    110,     75,    -1,      9,    -12,  20.145,   8.481, 912, 0.09915, 0.09963, 0.01456, -0.03534, -0.007555, 0.007132,   2.042,   2.042,   0.471,   0.471,   1.202,   1.194,   0.331,   0.339,  20.145,  19.784,   8.481,   8.517, 0.001591, -0.002464, -0.004972, -0.0001906, 0.002515, 0.006767, 0.003232, -0.4857, -0.08221, 0.686, -0.01104, 0.01501, 0.01771, 0.003106, 0.002384, -0.00217, -0.1164, -0.133, 0.2533, -0.4942, 0.05504, 0.5096
   60000,    14625,     4331,    22283,     5899, -953.887, -5645.103,  -2771,   -791,    335,   247,     67,   -316,  20.032,   8.443, 912, 0.09631, 0.09933, 0.01411, -0.03589, -0.03161, 0.03586,   2.136,   2.136,   0.565,   0.565,   1.402,   1.393,   0.415,   0.427,  20.032,  19.906,   8.443,   8.799, 0.0005303, -0.001484, -0.004033, -0.001612, 0.02155, 0.02295, 0.02865, -0.519, -0.01874, 0.8403, -0.02813, 0.007487, 0.0391, -0.276, 0.1159, 0.2901, 0.04537, -0.08322, 0.1225, -0.05959, -0.0522, 0.1476
   70001,    16718,     5335,    23266,     6882, -1000.855, 328.011,    -67,  -2257,   2697,  4423,    673,  -8255,  20.074,   9.626, 912, 0.09278, 0.09927, 0.01513, -0.03632, -0.02006, 0.0663,   2.231,   2.231,   0.660,   0.660,   1.603,   1.593,   0.511,   0.519,  20.074,  19.929,   9.626,   9.253, 0.0001989, -0.0012, -0.0008066, 0.001135, 0.006042, 0.002647, 0.004551, 0.08867, 0.04258, 0.2286, 0.006166, -7.673e-005, 0.007505, -0.01443, 0.02564, 0.03356, 0.09264, 0.04033, 0.04036, 0.02644, -0.1011, 0.1224
   80000,    18805,     6333,    24249,     7865, -996.274, 1616.375,     -1,   1086,   2859,  7757,    573, -16575,  20.010,   9.568, 912, 0.08992, 0.09928, 0.01594, -0.03708, -0.03177, 0.08975,   2.325,   2.325,   0.754,   0.754,   1.803,   1.792,   0.607,   0.613,  20.010,  19.977,   9.568,   9.386, -0.001314, 0.0003177, -0.001559, 0.003175, 2.584e-005, -0.0003526, 0.0001775, 0.2058, 0.03244, 0.07553, -0.001588, 0.00176, -0.002275, -0.09764, 0.06068, 0.08736, 0.05366, 0.02617, 0.02699, 0.01632, -0.06128, 0.08125
   90001,    20862,     7315,    25232,     8848, -501.001, 1531.306,   -143,  -1092,   2203,  1832,   -776,  -9613,  19.718,   9.421, 912, 0.08741, 0.09963, 0.0166, -0.0444, -0.03308, 0.09597,   2.419,   2.419,   0.848,   0.848,   2.000,   1.994,   0.701,   0.707,  19.718,  20.138,   9.421,   9.432, -0.002825, 0.002324, -0.001898, 0.003429, -0.001635, -0.001441, -0.002913, 0.1824, 0.01546, 0.06632, -0.0003988, -0.0005259, -0.001599, -0.05759, 0.04052, 0.09394, 0.007618, 0.004373, 0.003551, -0.006089, -0.01313, 0.02502
  100001,    22820,     8294,    26215,     9831, -152.955, 1191.790,   -695,    -60,    606, -2394,    135,  -3620,  18.768,   9.383, 912, 0.08529, 0.09985, 0.01687, -0.0631, -0.03571, 0.09977,   2.513,   2.513,   0.942,   0.942,   2.188,   2.188,   0.795,   0.801,  18.768,  19.430,   9.383,   9.419, -0.003719, 0.003566, -0.002116, 0.003308, -0.002629, 0.004909, 0.0008922, 0.1729, -0.01142, 0.06044, 0.001268, 0.0005918, 0.0009604, -0.03094, -0.06864, 0.09298, -0.0003161, 0.0008568, -0.0008763, 0.002208, -0.01177, 0.02086
  110000,    24492,     9282,    27198,    10814, -1116.284, -242.399,  -1770,    -78,    417, -1873,   -879,  -3309,  16.035,   9.468, 912, 0.08353, 0.1002, 0.01691, -0.07709, -0.03782, 0.0975,   2.608,   2.608,   1.037,   1.037,   2.348,   2.354,   0.890,   0.895,  16.035,  16.628,   9.468,   9.354, -0.003562, 0.002446, -0.00273, 0.002487, 0.02027, 0.03225, 0.04519, 0.1876, -0.01522, 0.05442, -0.01978, 0.05208, 0.05307, -0.08325, -0.02694, 0.1522, -0.0002702, 3.063e-005, -0.001131, -0.05607, 0.01404, 0.04943
  120000,    25908,    10252,    28181,    11797, -788.759, -1760.835,  -1325,    -66,   -165, -1646,    651,  -2330,  13.573,   9.304, 912, 0.08225, 0.1006, 0.0172, -0.08416, -0.03618, 0.09281,   2.702,   2.702,   1.131,   1.131,   2.484,   2.490,   0.983,   0.989,  13.573,  13.617,   9.304,   9.350, -0.002888, 0.002099, -0.003774, 0.002013, 0.03634, 0.05904, 0.08026, 0.1888, -0.04347, 0.04867, 0.02641, 0.07662, 0.09567, -0.07298, -0.1767, 0.1412, -0.000752, -4.397e-005, -0.000891, -0.03376, 0.01746, 0.02561
  130000,    27168,    11234,    29164,    12780, -840.592, -1905.431,   -645,    218,   -414, -1655,    217,  -3118,  12.077,   9.416, 912, 0.08156, 0.1009, 0.0176, -0.08471, -0.03051, 0.08737,   2.796,   2.796,   1.225,   1.225,   2.605,   2.612,   1.077,   1.082,  12.077,  12.165,   9.416,   9.390, -0.003521, 0.00268, -0.003572, 0.001667, 0.02127, 0.042, 0.06075, 0.1665, -0.08347, 0.04729, 0.0329, 0.09423, 0.1204, -0.08478, -0.1725, 0.1361, -0.0009008, -0.0001827, -0.001079, -0.02584, -0.00489, 0.02378
  140001,    28302,    12211,    30147,    13763, -1293.066, -1717.035,     -1,    536,   -509, -2230,    374,  -5005,  10.879,   9.360, 912, 0.08133, 0.101, 0.01811, -0.09132, -0.03136, 0.0797,   2.890,   2.890,   1.319,   1.319,   2.713,   2.722,   1.171,   1.176,  10.879,  10.984,   9.360,   9.369, -0.00277, 0.001477, -0.003262, 0.001545, 0.005757, 0.02448, 0.0352, 0.1346, -0.08907, 0.06064, 0.03618, 0.09745, 0.1312, -0.1043, -0.1536, 0.1176, -0.0002053, 0.000733, -0.0007511, -0.03265, 0.004249, 0.02083
  150001,    29376,    13196,    31130,    14746, -1697.434, -1535.767,   -625,    -25,   -701, -2608,   1301,  -4367,  10.293,   9.445, 912, 0.08134, 0.101, 0.01863, -0.09408, -0.02898, 0.07398,   2.985,   2.985,   1.414,   1.414,   2.816,   2.826,   1.265,   1.270,  10.293,  10.409,   9.445,   9.404, -0.002328, 0.0006307, -0.002906, 0.00137, 0.002045, 0.007027, 0.008192, 0.08989, -0.07298, 0.08898, 0.02775, 0.0998, 0.1418, -0.149, -0.1296, 0.1077, 0.0001278, 0.0008464, -0.0003029, -0.0008732, -0.0009488, -0.002311
  160000,    30433,    14172,    32113,    15729, -2207.778, -1371.237,   -240,    244,   -528, -1795,   1197,  -4526,  10.132,   9.359, 912, 0.08139, 0.1009, 0.0191, -0.09076, -0.02174, 0.0717,   3.079,   3.079,   1.508,   1.508,   2.918,   2.927,   1.359,   1.364,  10.132,  10.059,   9.359,   9.403, -0.002806, 0.0005981, -0.002424, 0.001052, 0.002042, -0.0005876, -7.725e-005, 0.06491, -0.06132, 0.09089, 0.02781, 0.09855, 0.1444, -0.1786, -0.1101, 0.07732, 0.0003359, 0.0005757, -0.0005636, 0.001694, 0.0008865, 0.0009458
  170001,    31455,    15158,   -32440,    16712, -1777.060, -1200.456,    362,    654,   -222, -1145,   1103,  -3978,   9.799,   9.457, 912, 0.0814, 0.1007, 0.01942, -0.0747, -0.009801, 0.06923,  -3.110,  -3.110,   1.602,   1.602,   3.016,   3.024,   1.453,   1.458,   9.799,   9.735,   9.457,   9.370, -0.001829, 5.235e-005, -0.001754, 0.0005535, 0.0007063, -0.000347, -0.001119, 0.06431, -0.05625, 0.05974, 0.02294, 0.1002, 0.1519, -0.137, -0.07233, 0.03914, -0.0005448, -0.001742, 2.767e-005, 0.001664, -0.001285, 0.001515
  180001,    32476,    16161,   -31457,    17695, -2604.776, -896.532,   1584,   1011,   -264,  -243,    868,  -3726,   9.791,   9.614, 912, 0.08147, 0.1005, 0.01941, -0.0618, -0.009766, 0.0627,  -3.016,  -3.016,   1.696,   1.696,   3.114,   3.121,   1.549,   1.552,   9.791,   9.659,   9.614,   9.382, -0.004111, 0.001506, -0.000953, 5.644e-005, -0.001471, 0.0003128, -0.0001101, 0.0454, -0.04971, 0.03916, -0.08332, 0.03284, 0.1255, -0.1258, -0.06194, 0.08447, 0.0003256, 0.002449, -0.003271, -0.1494, 0.03272, 0.1265
  190000,   -32067,    17147,   -30474,    18678, -2508.276, -1314.994,   1209,    -80,   -624,    14,    665,  -3376,   9.524,   9.450, 912, 0.08105, 0.1004, 0.02, -0.05732, -0.009189, 0.05522,  -2.922,  -2.922,   1.791,   1.791,  -3.074,  -3.068,   1.644,   1.645,   9.524,   9.441,   9.450,   9.328, -0.003447, 0.0009384, -4.707e-005, -0.001268, 0.001137, 1.06e-005, -0.002381, 0.02556, -0.03088, 0.04874, -0.1075, 0.1581, 0.1825, -0.2298, -0.04483, 0.1635, 0.001466, -0.001596, 0.001301, 0.003555, -0.004685, 0.003042
  200001,   -31080,    18128,   -29491,    19661, -18.794, -188.020,    424,     28,   -705,    41,    417,  -2941,   9.460,   9.411, 912, 0.08058, 0.1004, 0.01999, -0.03515, -0.007362, 0.04797,  -2.827,  -2.827,   1.885,   1.885,  -2.980,  -2.972,   1.738,   1.739,   9.460,   9.665,   9.411,   9.396, -0.001744, 0.001725, 0.001067, -0.001255, 0.000172, -0.0006734, 5.349e-005, 0.02024, -0.02042, 0.01131, -0.00391, -0.002496, -0.004921, 0.002847, -0.0002595, 0.002817, 0.001197, 0.001165, 1.042e-005, -0.001178, -0.0001866, -0.00192
  210000,   -30094,    19120,   -28508,    20644, -2295.628, -1320.810,   2088,     57,   -698,  1935,   -241,  -6563,   9.452,   9.511, 912, 0.08001, 0.1003, 0.01936, -0.02237, -0.002264, 0.03947,  -2.733,  -2.733,   1.979,   1.979,  -2.885,  -2.876,   1.833,   1.832,   9.452,   9.526,   9.511,   9.326, -0.002049, -0.0002462, 0.001864, -0.003184, 0.002394, -0.0001723, -0.0001859, 0.009756, -0.003496, 0.01282, -0.2243, -0.002622, 0.2243, -0.2147, -0.102, 0.1993, -0.0001649, -0.0004778, -0.001323, -0.001162, 0.001061, -0.002979
